Date,Price,Open,High,Low,Vol.,Change %
2024-11-10,0.9992,0.9994,0.9997,0.9987,1490000000,0
2024-11-09,0.9994,0.9992,0.9996,0.9992,620170000,0
2024-11-08,0.9992,0.9992,0.9994,0.9985,1550000000,0
2024-11-07,0.9992,0.9991,0.9997,0.9983,1990000000,0
2024-11-06,0.9991,1.0,1.0001,0.9983,2560000000,0
2024-11-05,1.0,1.0006,1.0007,0.9999,882060000,0
2024-11-04,1.0006,1.0003,1.001,1.0003,1020000000,0
2024-11-03,1.0003,1.0002,1.0004,1.0002,317430000,0
2024-11-02,1.0002,1.0004,1.0005,1.0002,296810000,0
2024-11-01,1.0004,1.0013,1.0015,1.0001,1170000000,0
2024-10-31,1.0013,1.0002,1.0016,1.0,1330000000,0
2024-10-30,1.0002,1.0001,1.0004,1.0,806280000,0
2024-10-29,1.0001,1.0006,1.001,0.9999,1260000000,0
2024-10-28,1.0005,1.0011,1.0014,1.0002,1070000000,0
2024-10-27,1.0011,1.0011,1.0014,1.001,335080000,0
2024-10-26,1.0011,1.0019,1.0019,1.0009,637440000,0
2024-10-25,1.0018,1.0004,1.0028,1.0003,1920000000,0
2024-10-24,1.0005,1.0009,1.0011,1.0003,1010000000,0
2024-10-23,1.0009,1.0005,1.0013,1.0004,1070000000,0
2024-10-22,1.0005,1.0003,1.0007,1.0002,962600000,0
2024-10-21,1.0003,1.0002,1.0008,1.0001,1060000000,0
2024-10-20,1.0002,1.0,1.0003,1.0,263140000,0
2024-10-19,1.0,1.0,1.0001,0.9999,236080000,0
2024-10-18,1.0,1.0001,1.0004,0.9998,700580000,0
2024-10-17,1.0001,1.0001,1.0003,1.0,699890000,0
2024-10-16,1.0,1.0001,1.0003,0.9999,952480000,0
2024-10-15,1.0001,1.0002,1.0005,0.9999,1170000000,0
2024-10-14,1.0002,1.0003,1.0007,1.0,976260000,0
2024-10-13,1.0003,1.0002,1.0004,1.0,285260000,0
2024-10-12,1.0002,1.0001,1.0004,1.0,276600000,0
2024-10-11,1.0001,1.0007,1.001,0.9999,861850000,0
2024-10-10,1.0007,1.0008,1.0013,1.0007,811620000,0
2024-10-09,1.0008,1.0004,1.0009,1.0004,984350000,0
2024-10-08,1.0004,1.0002,1.0007,1.0001,964170000,0
2024-10-07,1.0002,1.0001,1.0004,1.0,925780000,0
2024-10-06,1.0001,1.0,1.0001,0.9999,198790000,0
2024-10-05,1.0,1.0,1.0001,0.9999,206630000,0
2024-10-04,1.0,1.0001,1.0003,0.9999,821430000,0
2024-10-03,1.0001,1.0002,1.0002,0.9999,760830000,0
2024-10-02,1.0002,1.0001,1.0003,0.9999,678320000,0
2024-10-01,1.0001,1.0002,1.0007,1.0,1260000000,0
2024-09-30,1.0002,0.9997,1.0003,0.9997,911600000,0
2024-09-29,0.9997,0.9997,0.9999,0.9997,207650000,0
2024-09-28,0.9997,0.9998,0.9999,0.9996,202220000,0
2024-09-27,0.9998,0.9998,0.9999,0.9994,737650000,0
2024-09-26,0.9998,1.0001,1.0002,0.9997,926630000,0
2024-09-25,1.0001,1.0,1.0002,0.9999,610750000,0
2024-09-24,1.0,1.0,1.0002,0.9999,865560000,0
2024-09-23,1.0,1.0,1.0002,0.9998,650590000,0
2024-09-22,0.9999,0.9998,1.0002,0.9998,342860000,0
2024-09-21,0.9998,0.9998,1.0,0.9998,234640000,0
2024-09-20,0.9998,0.9998,1.0001,0.9997,771210000,0
2024-09-19,0.9998,0.9999,1.0,0.9996,968510000,0
2024-09-18,0.9999,0.9998,1.0001,0.9997,701120000,0
2024-09-17,0.9998,1.0,1.0001,0.9996,965310000,0
2024-09-16,0.9999,0.9998,1.0002,0.9997,811170000,0
2024-09-15,0.9998,0.9996,1.0,0.9996,294460000,0
2024-09-14,0.9996,0.9992,0.9998,0.9992,415640000,0
2024-09-13,0.9992,0.9999,1.0001,0.9992,1140000000,0
2024-09-12,0.9999,0.9998,1.0002,0.9998,737800000,0
2024-09-11,0.9998,0.9999,1.0002,0.9997,650640000,0
2024-09-10,0.9999,0.9997,1.0001,0.9997,530430000,0
2024-09-09,0.9998,0.9999,1.0002,0.9997,880620000,0
2024-09-08,0.9999,1.0001,1.0002,0.9999,281090000,0
2024-09-07,1.0,1.0002,1.0003,1.0,224020000,0
2024-09-06,1.0002,1.0003,1.001,1.0001,1290000000,0
2024-09-05,1.0003,1.0,1.0003,0.9999,612160000,0
2024-09-04,1.0001,1.0002,1.0002,0.9998,818830000,0
2024-09-03,1.0002,1.0,1.0003,0.9999,556700000,0
2024-09-02,1.0,0.9999,1.0002,0.9999,591270000,0
2024-09-01,0.9999,1.0001,1.0002,0.9999,261880000,0
2024-08-31,1.0001,1.0001,1.0001,0.9999,177740000,0
2024-08-30,1.0001,0.9998,1.0002,0.9997,760700000,0
2024-08-29,0.9998,0.9998,0.9999,0.9996,826840000,0
2024-08-28,0.9998,0.9996,1.0,0.9996,946660000,0
2024-08-27,0.9996,0.9996,1.0001,0.9996,811970000,0
2024-08-26,0.9996,0.9995,0.9998,0.9994,626470000,0
2024-08-25,0.9995,0.9995,0.9996,0.9993,279510000,0
2024-08-24,0.9995,0.9992,0.9995,0.999,422030000,0
2024-08-23,0.9992,0.9997,1.0,0.9989,1150000000,0
2024-08-22,0.9997,0.9997,0.9998,0.9994,675040000,0
2024-08-21,0.9997,0.9998,1.0,0.9995,945870000,0
2024-08-20,0.9998,0.9996,1.0,0.9993,873850000,0
2024-08-19,0.9996,0.9999,0.9999,0.9995,833500000,0
2024-08-18,0.9999,0.9999,1.0,0.9997,239290000,0
2024-08-17,0.9999,0.9996,0.9999,0.9996,190480000,0
2024-08-16,0.9996,0.9998,1.0,0.9995,889380000,0
2024-08-15,0.9998,0.9998,1.0001,0.9996,1170000000,0
2024-08-14,0.9998,0.9996,0.9999,0.9994,1100000000,0
2024-08-13,0.9997,0.9997,0.9998,0.9995,731000000,0
2024-08-12,0.9997,0.9998,1.0,0.9995,1010000000,0
2024-08-11,0.9998,0.9998,0.9999,0.9996,346710000,0
2024-08-10,0.9998,0.9995,0.9998,0.9995,173520000,0
2024-08-09,0.9995,0.9997,0.9999,0.9994,610080000,0
2024-08-08,0.9997,0.9997,0.9998,0.9993,812420000,0
2024-08-07,0.9997,0.9995,0.9999,0.9993,1210000000,0
2024-08-06,0.9995,0.9996,0.9998,0.9991,1550000000,0
2024-08-05,0.9996,1.0003,1.001,0.9991,2970000000,0
2024-08-04,1.0003,1.0006,1.0009,1.0001,635040000,0
2024-08-03,1.0006,1.0011,1.0013,1.0005,476300000,0
2024-08-02,1.0011,1.0008,1.0012,1.0006,992930000,0
2024-08-01,1.0008,1.0003,1.0011,1.0002,991250000,0
2024-07-31,1.0003,1.0002,1.0006,1.0,825980000,0
2024-07-30,1.0002,1.0001,1.0004,1.0,708530000,0
2024-07-29,1.0001,1.0,1.0003,0.9999,838870000,0
2024-07-28,1.0,0.9999,1.0001,0.9999,187390000,0
2024-07-27,1.0,1.0,1.0001,0.9996,396510000,0
2024-07-26,1.0,1.0002,1.0003,0.9999,907910000,0
2024-07-25,1.0002,1.0001,1.0004,0.9999,921260000,0
2024-07-24,1.0001,0.9997,1.0001,0.9996,776580000,0
2024-07-23,0.9997,0.9996,1.0001,0.9994,1470000000,0
2024-07-22,0.9996,0.9999,1.0001,0.9995,880270000,0
2024-07-21,0.9999,0.9995,0.9999,0.9993,685500000,0
2024-07-20,0.9995,0.9994,0.9997,0.9993,564760000,0
2024-07-19,0.9994,1.0001,1.0003,0.9992,1290000000,0
2024-07-18,1.0001,0.9999,1.0002,0.9998,1030000000,0
2024-07-17,0.9999,0.9996,1.0,0.9993,1190000000,0
2024-07-16,0.9996,0.9995,0.9997,0.9993,1090000000,0
2024-07-15,0.9994,0.9996,0.9998,0.999,1330000000,0
2024-07-14,0.9996,0.9997,0.9999,0.9995,434680000,0
2024-07-13,0.9997,0.9997,1.0,0.9996,285460000,0
2024-07-12,0.9997,0.9999,1.0,0.9997,710680000,0
2024-07-11,0.9999,1.0,1.0002,0.9997,840130000,0
2024-07-10,1.0,1.0,1.0003,0.9997,921510000,0
2024-07-09,1.0,1.0001,1.0003,0.9998,784220000,0
2024-07-08,1.0001,1.0001,1.0004,0.9998,1070000000,0
2024-07-07,1.0001,0.9998,1.0003,0.9998,288320000,0
2024-07-06,0.9998,0.9999,1.0,0.9998,347740000,0
2024-07-05,0.9999,1.0003,1.0005,0.9998,1860000000,0
2024-07-04,1.0003,1.0011,1.0011,1.0002,851330000,0
2024-07-03,1.0011,1.0014,1.0016,1.0009,917410000,0
2024-07-02,1.0014,1.0009,1.0018,1.0008,737770000,0
2024-07-01,1.0009,1.0015,1.0015,1.0008,787220000,0
2024-06-30,1.0015,1.0014,1.0026,1.0013,534760000,0
2024-06-29,1.0014,1.0017,1.0018,1.0011,374180000,0
2024-06-28,1.0017,1.0011,1.0019,1.0007,1190000000,0
2024-06-27,1.0011,1.0004,1.0013,1.0004,1040000000,0
2024-06-26,1.0004,1.0002,1.0006,1.0,1070000000,0
2024-06-25,1.0002,1.0006,1.0007,1.0,1210000000,0
2024-06-24,1.0006,1.0007,1.0008,1.0004,1160000000,0
2024-06-23,1.0007,1.0004,1.0007,1.0003,264490000,0
2024-06-22,1.0004,1.0005,1.0007,1.0003,310900000,0
2024-06-21,1.0005,1.0005,1.0009,1.0003,1020000000,0
2024-06-20,1.0005,1.0003,1.0009,1.0001,724290000,0
2024-06-19,1.0003,1.0005,1.0006,1.0,629050000,0
2024-06-18,1.0005,1.0005,1.0006,1.0,1010000000,0
2024-06-17,1.0005,1.0007,1.0009,1.0004,864790000,0
2024-06-16,1.0007,1.0006,1.001,1.0006,237480000,0
2024-06-15,1.0006,1.0005,1.0008,1.0005,241770000,0
2024-06-14,1.0006,1.0003,1.0009,1.0002,968930000,0
2024-06-13,1.0003,1.0003,1.0004,0.9999,843040000,0
2024-06-12,1.0003,1.0001,1.0004,0.9998,968660000,0
2024-06-11,1.0001,1.0004,1.0009,1.0,1020000000,0
2024-06-10,1.0004,1.0,1.0005,1.0,662930000,0
2024-06-09,1.0,1.0002,1.0002,1.0,225170000,0
2024-06-08,1.0002,1.0004,1.0005,1.0001,326390000,0
2024-06-07,1.0003,1.0003,1.0011,1.0001,912220000,0
2024-06-06,1.0003,0.9999,1.0005,0.9998,797120000,0
2024-06-05,0.9999,1.0,1.0005,0.9998,846750000,0
2024-06-04,1.0,1.0002,1.0004,0.9998,910470000,0
2024-06-03,1.0002,1.0006,1.0008,1.0,651380000,0
2024-06-02,1.0006,1.0007,1.0009,1.0004,269490000,0
2024-06-01,1.0007,1.0009,1.0009,1.0007,251060000,0
2024-05-31,1.0012,1.0003,1.0016,1.0001,805820000,0
2024-05-30,1.0002,1.0012,1.0013,1.0001,972930000,0
2024-05-29,1.0012,1.001,1.0014,1.0005,1010000000,0
2024-05-28,1.001,1.0007,1.0015,1.0006,1080000000,0
2024-05-27,1.0007,1.0005,1.0011,1.0004,808820000,0
2024-05-26,1.0005,1.0001,1.0007,1.0,512800000,0
2024-05-25,1.0001,1.0002,1.0005,1.0001,302090000,0
2024-05-24,1.0002,1.0004,1.0009,1.0001,1150000000,0
2024-05-23,1.0004,1.0005,1.0012,1.0002,1510000000,0
2024-05-22,1.0005,1.0002,1.0005,1.0,1140000000,0
2024-05-21,1.0002,0.9998,1.0006,0.9997,1640000000,0
2024-05-20,0.9997,1.0001,1.0001,0.9993,1210000000,0
2024-05-19,1.0001,0.9998,1.0001,0.9997,283070000,0
2024-05-18,0.9997,0.9996,0.9999,0.9995,389530000,0
2024-05-17,0.9995,0.9998,1.0001,0.9995,865390000,0
2024-05-16,0.9998,0.9997,1.0001,0.9995,927860000,0
2024-05-15,0.9997,1.0004,1.0006,0.9992,1240000000,0
2024-05-14,1.0004,1.0002,1.0007,1.0001,633710000,0
2024-05-13,1.0001,1.0004,1.0005,1.0,678070000,0
2024-05-12,1.0004,1.0002,1.0006,1.0002,169420000,0
2024-05-11,1.0002,1.0002,1.0006,1.0001,269160000,0
2024-05-10,1.0002,1.0002,1.0006,0.9999,706130000,0
2024-05-09,1.0001,1.0003,1.0006,1.0,791970000,0
2024-05-08,1.0003,1.0,1.0004,0.9999,697820000,0
2024-05-07,1.0,0.9999,1.0002,0.9998,703140000,0
2024-05-06,0.9999,0.9998,1.0002,0.9997,749470000,0
2024-05-05,0.9998,0.9999,1.0,0.9997,256380000,0
2024-05-04,0.9999,0.9998,1.0,0.9996,425660000,0
2024-05-03,0.9998,1.0,1.0002,0.9995,1000000000,0
2024-05-02,1.0,1.0014,1.0015,0.9999,1200000000,0
2024-05-01,1.0014,1.0008,1.0017,1.0007,1010000000,0
2024-04-30,1.0008,1.0003,1.0016,1.0,1180000000,0
2024-04-29,1.0003,1.0003,1.0006,1.0,940150000,0
2024-04-28,1.0003,1.0007,1.0009,1.0002,290700000,0
2024-04-27,1.0007,1.0003,1.0008,1.0002,424720000,0
2024-04-26,1.0003,1.0003,1.0005,0.9999,846270000,0
2024-04-25,1.0002,1.0006,1.0007,0.9999,884750000,0
2024-04-24,1.0006,0.9999,1.001,0.9998,1050000000,0
2024-04-23,0.9999,0.9996,1.0,0.9994,1030000000,0
2024-04-22,0.9996,0.9998,1.0,0.9993,984510000,0
2024-04-21,0.9998,0.9997,1.0,0.9995,309780000,0
2024-04-20,0.9997,0.9995,0.9998,0.9995,462470000,0
2024-04-19,0.9995,0.9995,1.0,0.9991,1150000000,0
2024-04-18,0.9995,1.0,1.0002,0.9992,1040000000,0
2024-04-17,1.0,0.9996,1.0002,0.9994,1200000000,0
2024-04-16,0.9996,0.9996,0.9999,0.9991,1130000000,0
2024-04-15,0.9996,0.999,0.9997,0.998,1320000000,0
2024-04-14,0.999,0.9987,0.9998,0.998,934170000,0
2024-04-13,0.9987,0.9996,1.0,0.9978,961130000,0
2024-04-12,0.9996,0.9999,1.001,0.9996,1420000000,0
2024-04-11,0.9999,1.0,1.0003,0.9998,785040000,0
2024-04-10,1.0,1.0004,1.0007,0.9999,742380000,0
2024-04-09,1.0004,1.0001,1.0005,0.9995,1150000000,0
2024-04-08,1.0001,1.0001,1.0005,0.9997,1030000000,0
2024-04-07,1.0001,0.9999,1.0001,0.9995,442660000,0
2024-04-06,0.9999,0.9997,1.0,0.9994,308790000,0
2024-04-05,0.9996,0.9996,1.0002,0.9994,1070000000,0
2024-04-04,0.9996,0.9997,1.0002,0.9993,1840000000,0
2024-04-03,0.9997,0.9997,0.9999,0.9993,50310000,0
2024-04-02,0.9998,0.9996,1.0004,0.9988,67370000,0
2024-04-01,0.9997,0.9999,1.0,0.9993,45640000,0
2024-03-31,0.9999,0.9995,1.0001,0.9994,26460000,0
2024-03-30,0.9995,0.9996,0.9997,0.9993,34200000,0
2024-03-29,0.9996,0.9999,1.0,0.9995,46730000,0
2024-03-28,1.0,1.0003,1.0008,0.9997,57160000,0
2024-03-27,1.0004,1.0001,1.0008,0.9999,50990000,0
2024-03-26,1.0001,0.9997,1.0001,0.9996,41380000,0
2024-03-25,0.9997,1.0001,1.0002,0.9995,44960000,0
2024-03-24,1.0001,1.0,1.0003,0.9997,23270000,0
2024-03-23,1.0,0.9998,1.0001,0.9998,24860000,0
2024-03-22,0.9998,1.0002,1.0003,0.9997,47570000,0
2024-03-21,1.0002,0.9999,1.0005,0.9998,59520000,0
2024-03-20,0.9999,1.0005,1.0008,0.9994,77530000,0
2024-03-19,1.0005,1.0001,1.0014,1.0,105630000,0
2024-03-18,1.0001,1.0006,1.0009,0.9999,64210000,0
2024-03-17,1.0006,1.0008,1.0016,1.0002,112340000,0
2024-03-16,1.0008,1.0,1.001,0.9999,43060000,0
2024-03-15,1.0,1.0003,1.0011,0.9997,100550000,0
2024-03-14,1.0003,0.9994,1.0016,0.9991,76540000,0
2024-03-13,0.9994,0.9998,1.0,0.9986,64050000,0
2024-03-12,0.9998,0.9997,1.0001,0.9992,71980000,0
2024-03-11,0.9997,0.999,0.9999,0.9979,91190000,0
2024-03-10,0.999,0.9979,0.999,0.9975,70330000,0
2024-03-09,0.998,0.9977,0.9983,0.9971,67580000,0
2024-03-08,0.9977,0.9985,0.9992,0.9964,81530000,0
2024-03-07,0.9985,0.9993,0.9998,0.9977,53970000,0
2024-03-06,0.9993,0.9989,1.0001,0.9977,78050000,0
2024-03-05,0.9989,0.9986,1.0002,0.9975,110000000,0
2024-03-04,0.9986,0.9995,0.9996,0.9979,84930000,0
2024-03-03,0.9994,0.9991,0.9997,0.9987,26400000,0
2024-03-02,0.9991,0.9992,0.9994,0.9985,32860000,0
2024-03-01,0.9991,0.9994,0.9999,0.9988,57460000,0
2024-02-29,0.9993,0.9989,1.0002,0.9989,71900000,0
2024-02-28,0.999,0.9995,0.9996,0.9983,78220000,0
2024-02-27,0.9995,0.9994,0.9998,0.9989,45220000,0
2024-02-26,0.9993,1.0,1.0002,0.9991,44050000,0
2024-02-25,1.0,1.0001,1.0002,0.9999,12750000,0
2024-02-24,1.0001,1.0001,1.0003,1.0,11560000,0
2024-02-23,1.0001,1.0007,1.0008,1.0,28740000,0
2024-02-22,1.0007,1.0,1.0008,1.0,39130000,0
2024-02-21,1.0,0.9998,1.0003,0.9998,29450000,0
2024-02-20,0.9998,0.9998,1.0001,0.9997,36030000,0
2024-02-19,0.9998,0.9999,1.0001,0.9996,30030000,0
2024-02-18,0.9999,0.9996,1.0,0.9996,15350000,0
2024-02-17,0.9996,0.9993,0.9997,0.9992,14900000,0
2024-02-16,0.9993,0.999,0.9997,0.9989,34670000,0
2024-02-15,0.999,0.9992,0.9997,0.9988,43540000,0
2024-02-14,0.9992,0.9995,0.9998,0.999,39010000,0
2024-02-13,0.9995,0.9996,1.0,0.9994,40440000,0
2024-02-12,0.9996,0.9997,1.0002,0.9994,33680000,0
2024-02-11,0.9997,0.9997,0.9999,0.9994,13700000,0
2024-02-10,0.9997,0.9995,0.9999,0.9993,26000000,0
2024-02-09,0.9995,0.9999,1.0002,0.9993,32370000,0
2024-02-08,0.9999,1.0002,1.0004,0.9998,32820000,0
2024-02-07,1.0002,1.0003,1.0009,1.0002,31220000,0
2024-02-06,1.0003,1.0013,1.0016,1.0003,38020000,0
2024-02-05,1.0013,1.0004,1.0014,1.0004,42830000,0
2024-02-04,1.0004,1.0004,1.0006,1.0004,11600000,0
2024-02-03,1.0004,1.0005,1.0007,1.0004,9100000,0
2024-02-02,1.0005,1.0004,1.0009,1.0003,25740000,0
2024-02-01,1.0003,1.0006,1.0011,1.0002,33620000,0
2024-01-31,1.0006,1.0,1.001,1.0,51460000,0
2024-01-30,1.0,1.0,1.0005,1.0,34160000,0
2024-01-29,1.0001,1.0001,1.0004,1.0,32280000,0
2024-01-28,1.0002,1.0002,1.0003,1.0001,8970000,0
2024-01-27,1.0001,1.0003,1.0005,1.0001,14940000,0
2024-01-26,1.0003,1.0005,1.0009,1.0003,56020000,0
2024-01-25,1.0005,1.0005,1.0008,1.0003,25140000,0
2024-01-24,1.0005,1.0009,1.0011,1.0003,33240000,0
2024-01-23,1.0009,1.0011,1.0014,1.0006,32820000,0
2024-01-22,1.0011,1.0005,1.0013,1.0005,36190000,0
2024-01-21,1.0006,1.0008,1.0008,1.0004,13590000,0
2024-01-20,1.0008,1.001,1.0011,1.0005,14510000,0
2024-01-19,1.001,1.001,1.0017,1.0007,38470000,0
2024-01-18,1.001,1.0009,1.0022,1.0008,40410000,0
2024-01-17,1.0009,1.0003,1.0012,1.0002,31040000,0
2024-01-16,1.0003,1.0008,1.0013,1.0001,41150000,0
2024-01-15,1.0008,1.0006,1.0009,1.0003,24880000,0
2024-01-14,1.0007,1.0002,1.0007,1.0001,11320000,0
2024-01-13,1.0002,1.0003,1.0004,0.9999,18950000,0
2024-01-12,1.0003,0.9999,1.0013,0.9998,37140000,0
2024-01-11,0.9999,0.9996,1.0005,0.9993,57580000,0
2024-01-10,0.9996,0.9997,1.0,0.9994,44310000,0
2024-01-09,0.9997,0.9992,1.0,0.9992,36500000,0
2024-01-08,0.9992,0.9993,0.9997,0.9989,34810000,0
2024-01-07,0.9993,0.9996,0.9996,0.9992,8720000,0
2024-01-06,0.9995,0.9992,1.0003,0.999,13230000,0
2024-01-05,0.9992,0.999,1.0002,0.9988,42710000,0
2024-01-04,0.9989,0.9995,0.9997,0.9986,36600000,0
2024-01-03,0.9996,0.9997,0.9999,0.9905,66040000,0
2024-01-02,0.9997,0.9997,0.9998,0.9989,34080000,0
2024-01-01,0.9997,1.0002,1.0004,0.9997,14710000,0
2023-12-31,1.0002,1.0001,1.0005,1.0,13460000,0
2023-12-30,1.0,1.0,1.0007,0.9998,10920000,0
2023-12-29,1.0,0.9995,1.0002,0.9993,33120000,0
2023-12-28,0.9995,0.9993,1.0,0.9991,25880000,0
2023-12-27,0.9994,1.0001,1.0002,0.9993,26480000,0
2023-12-26,1.0001,0.9998,1.0005,0.9997,28880000,0
2023-12-25,0.9998,0.9994,1.0002,0.9994,18370000,0
2023-12-24,0.9994,0.9995,0.9997,0.9993,18340000,0
2023-12-23,0.9995,0.9993,0.9997,0.999,16980000,0
2023-12-22,0.9993,0.9998,1.0001,0.9992,34760000,0
2023-12-21,0.9998,0.9999,1.0003,0.9997,16170000,0
2023-12-20,1.0,1.0005,1.0006,0.9997,23830000,0
2023-12-19,1.0004,1.0002,1.0012,1.0001,23530000,0
2023-12-18,1.0002,1.0009,1.0012,1.0002,18150000,0
2023-12-17,1.0009,1.0008,1.0016,1.0007,10150000,0
2023-12-16,1.0008,1.0,1.0009,0.9999,11510000,0
2023-12-15,1.0,0.9998,1.0006,0.9997,30910000,0
2023-12-14,0.9998,0.9999,1.0001,0.9996,37950000,0
2023-12-13,0.9999,1.0005,1.0009,0.9998,37190000,0
2023-12-12,1.0005,1.0005,1.0009,1.0,32480000,0
2023-12-11,1.0005,1.0,1.001,0.9998,39990000,0
2023-12-10,1.0,0.9997,1.0001,0.9997,10850000,0
2023-12-09,0.9997,0.9998,0.9999,0.9996,15440000,0
2023-12-08,0.9998,0.9996,1.0,0.9996,30390000,0
2023-12-07,0.9997,1.0,1.0001,0.9996,27190000,0
2023-12-06,1.0,0.9998,1.0003,0.9996,29510000,0
2023-12-05,0.9998,1.0,1.0005,0.9997,28630000,0
2023-12-04,1.0,0.9996,1.0,0.9994,34940000,0
2023-12-03,0.9996,0.9995,0.9997,0.9992,8640000,0
2023-12-02,0.9995,0.9992,0.9998,0.9979,12490000,0
2023-12-01,0.9992,0.9997,0.9999,0.9989,25730000,0
2023-11-30,0.9997,0.9999,1.0,0.9993,28360000,0
2023-11-29,0.9998,0.9996,0.9999,0.999,18790000,0
2023-11-28,0.9996,0.9998,0.9999,0.9983,22190000,0
2023-11-27,0.9998,0.9971,0.9999,0.9956,20380000,0
2023-11-26,0.9971,0.995,0.9984,0.9307,21180000,0
2023-11-25,0.995,0.9993,0.9994,0.9935,24030000,0
2023-11-24,0.9993,0.9999,1.0,0.999,24550000,0
2023-11-23,0.9999,0.9997,0.9999,0.9996,14510000,0
2023-11-22,0.9997,0.9997,1.0,0.9996,28760000,0
2023-11-21,0.9997,0.9993,0.9998,0.9993,36220000,0
2023-11-20,0.9993,0.9995,0.9997,0.999,32530000,0
2023-11-19,0.9995,0.9995,0.9997,0.9992,12970000,0
2023-11-18,0.9994,0.9997,0.9998,0.9994,17140000,0
2023-11-17,0.9997,0.9999,1.0,0.9996,28760000,0
2023-11-16,0.9999,0.9994,1.0001,0.9994,37810000,0
2023-11-15,0.9994,0.9998,0.9999,0.9994,22920000,0
2023-11-14,0.9998,0.9998,1.0,0.9996,26400000,0
2023-11-13,0.9997,0.9995,0.9999,0.9992,32610000,0
2023-11-12,0.9995,0.9997,0.9998,0.9994,18850000,0
2023-11-11,0.9997,0.9995,0.9998,0.9992,20890000,0
2023-11-10,0.9995,0.9997,0.9999,0.9994,22620000,0
2023-11-09,0.9997,0.9997,0.9999,0.9985,37920000,0
2023-11-08,0.9997,0.9996,0.9999,0.9994,20460000,0
2023-11-07,0.9996,0.9997,0.9999,0.9994,25310000,0
2023-11-06,0.9997,0.9992,0.9998,0.9991,22180000,0
2023-11-05,0.9992,0.9994,0.9995,0.9989,13930000,0
2023-11-04,0.9994,0.9997,0.9998,0.9994,26010000,0
