Date,Price,Open,High,Low,Vol.,Change %
2024-10-08,0.9993,0.9994,0.9998,0.9987,336920,0
2024-10-07,0.9994,0.9997,0.9999,0.9988,577630,0
2024-10-06,0.9998,0.9995,1.0,0.9985,288550,0
2024-10-05,0.9995,0.9997,1.0001,0.9994,122040,0
2024-10-04,0.9997,0.9999,1.0004,0.9994,693920,0
2024-10-03,0.9999,1.0,1.0003,0.9997,402880,0
2024-10-02,0.9999,0.9998,1.0001,0.9994,473770,0
2024-10-01,0.9998,0.9998,1.0006,0.9996,819090,0
2024-09-30,0.9997,0.9998,1.0003,0.9993,787680,0
2024-09-29,0.9998,0.9998,0.9999,0.9987,273130,0
2024-09-28,0.9998,1.0,1.0038,0.9993,920560,0
2024-09-27,1.0004,0.9998,1.005,0.9996,443640,0
2024-09-26,0.9998,0.9998,1.0001,0.9992,994290,0
2024-09-25,0.9998,0.9998,1.0005,0.9996,1240000,0
2024-09-24,0.9998,0.9998,1.0002,0.9997,574670,0
2024-09-23,0.9998,0.9998,1.0002,0.9996,508860,0
2024-09-22,0.9998,0.9995,1.0001,0.9986,114990,0
2024-09-21,0.9995,0.9998,0.9999,0.9952,344020,0
2024-09-20,0.9998,0.9998,0.9999,0.9996,430710,0
2024-09-19,0.9998,1.0,1.0001,0.9995,487000,0
2024-09-18,1.0,0.9998,1.0001,0.9998,243490,0
2024-09-17,0.9998,0.9999,1.0,0.9997,195870,0
2024-09-16,0.9999,0.9998,1.0094,0.9997,866490,0
2024-09-15,0.9998,1.0,1.0,0.9995,185840,0
2024-09-14,1.0,1.0001,1.0002,0.9974,206180,0
2024-09-13,1.0001,1.0,1.0002,0.9971,335830,0
2024-09-12,1.0,0.9998,1.0002,0.9997,209550,0
2024-09-11,0.9998,0.9999,0.9999,0.9995,219330,0
2024-09-10,0.9999,0.9998,1.0003,0.9997,402600,0
2024-09-09,0.9998,0.9998,1.0003,0.9998,407270,0
2024-09-08,0.9998,1.0005,1.0009,0.9996,223610,0
2024-09-07,1.0005,0.9997,1.0036,0.9995,1480000,0
2024-09-06,0.9997,0.9997,1.0002,0.9993,390010,0
2024-09-05,0.9997,0.9999,1.0,0.9996,432440,0
2024-09-04,0.9999,0.9998,1.0001,0.9996,318590,0
2024-09-03,0.9998,0.9999,1.0001,0.9997,350150,0
2024-09-02,0.9999,0.9998,1.0001,0.9997,2230000,0
2024-09-01,0.9998,0.9993,0.9999,0.9993,827970,0
2024-08-31,0.9993,0.9996,0.9999,0.9992,247200,0
2024-08-30,0.9996,0.9999,1.0001,0.9996,497650,0
2024-08-29,0.9999,0.9996,1.0001,0.9993,786250,0
2024-08-28,0.9996,0.9991,0.9999,0.9991,397120,0
2024-08-27,0.9991,0.9998,1.0,0.9989,408470,0
2024-08-26,0.9998,0.9997,0.9999,0.9996,475620,0
2024-08-25,0.9997,1.0001,1.0016,0.9997,254640,0
2024-08-24,1.0001,0.9997,1.0005,0.9996,286260,0
2024-08-23,0.9997,0.9994,1.0061,0.9987,1370000,0
2024-08-22,0.9994,0.9995,0.9999,0.9988,474810,0
2024-08-21,0.9995,0.9992,0.9998,0.9987,483860,0
2024-08-20,0.9992,0.9988,1.0004,0.9983,967470,0
2024-08-19,0.9988,0.9986,1.0001,0.9975,684920,0
2024-08-18,0.9986,0.9986,1.0004,0.9969,354700,0
2024-08-17,0.9986,0.9995,1.0027,0.9975,380510,0
2024-08-16,0.9995,0.9997,1.0,0.9989,251260,0
2024-08-15,0.9997,0.9999,0.9999,0.9996,254660,0
2024-08-14,0.9999,0.9995,0.9999,0.9994,408920,0
2024-08-13,0.9995,0.9997,0.9998,0.9991,587760,0
2024-08-12,0.9997,0.9995,1.0008,0.9993,671900,0
2024-08-11,0.9995,0.9996,1.0,0.999,190630,0
2024-08-10,0.9996,0.9994,1.0,0.9991,173210,0
2024-08-09,0.9994,0.9998,1.0001,0.9992,870310,0
2024-08-08,0.9998,0.9997,0.9999,0.999,581660,0
2024-08-07,0.9997,0.9997,1.0,0.9995,318530,0
2024-08-06,0.9997,0.9999,1.0002,0.9996,731560,0
2024-08-05,0.9999,1.0,1.0058,0.999,1740000,0
2024-08-04,1.0,0.9997,1.0006,0.9997,1330000,0
2024-08-03,0.9997,0.9999,1.0005,0.9996,426520,0
2024-08-02,0.9999,1.0,1.0003,0.9997,689680,0
2024-08-01,1.0,0.9998,1.0002,0.9986,880470,0
2024-07-31,0.9998,1.0001,1.0003,0.9997,586190,0
2024-07-30,1.0001,1.0001,1.0005,0.9995,467670,0
2024-07-29,1.0001,0.9999,1.0004,0.9993,567180,0
2024-07-28,0.9999,0.9999,1.0001,0.9996,203920,0
2024-07-27,0.9999,0.9995,1.0001,0.9993,242900,0
2024-07-26,0.9995,0.9992,1.0002,0.9992,289440,0
2024-07-25,0.9992,0.9997,1.0001,0.9992,391180,0
2024-07-24,0.9997,0.9998,1.0003,0.9991,283090,0
2024-07-23,0.9998,0.9995,1.0,0.9994,441800,0
2024-07-22,0.9995,0.9988,0.9997,0.9987,296440,0
2024-07-21,0.9988,0.9991,0.9996,0.9985,246520,0
2024-07-20,0.999,0.9996,0.9998,0.999,260770,0
2024-07-19,0.9996,0.9996,0.9998,0.9992,430700,0
2024-07-18,0.9996,0.9997,0.9998,0.9994,649870,0
2024-07-17,0.9997,0.9997,0.9999,0.9994,485180,0
2024-07-16,0.9998,0.9998,1.0002,0.9993,524710,0
2024-07-15,0.9998,0.9999,1.0001,0.9996,297110,0
2024-07-14,0.9999,0.9997,0.9999,0.9996,211480,0
2024-07-13,0.9997,0.9999,1.0003,0.9995,242030,0
2024-07-12,0.9999,0.9998,1.0,0.9997,653350,0
2024-07-11,0.9998,0.9998,1.0,0.9989,1490000,0
2024-07-10,0.9998,0.9995,1.0,0.9993,701040,0
2024-07-09,0.9995,0.9998,0.9999,0.9994,256050,0
2024-07-08,0.9997,0.9995,1.0001,0.9949,597810,0
2024-07-07,0.9995,0.9998,0.9999,0.9995,258360,0
2024-07-06,0.9997,0.9998,1.0005,0.9996,309400,0
2024-07-05,0.9998,0.9995,1.0081,0.9991,1020000,0
2024-07-04,0.9995,0.9997,1.0,0.9994,597380,0
2024-07-03,0.9997,0.9996,0.9999,0.9994,487890,0
2024-07-02,0.9996,0.9995,1.0001,0.9992,374020,0
2024-07-01,0.9995,0.9997,0.9999,0.9986,550060,0
2024-06-30,0.9997,0.9997,1.0,0.9974,797700,0
2024-06-29,0.9997,0.9998,1.0002,0.9995,139840,0
2024-06-28,0.9998,0.9996,1.0001,0.9995,534660,0
2024-06-27,0.9996,0.9995,0.9999,0.9994,456650,0
2024-06-26,0.9995,0.9998,0.9999,0.9994,836600,0
2024-06-25,0.9998,0.9998,1.0002,0.9994,416040,0
2024-06-24,0.9998,0.9998,1.001,0.9996,1310000,0
2024-06-23,0.9998,0.9999,1.0,0.999,812700,0
2024-06-22,0.9999,0.9996,1.0001,0.9993,397510,0
2024-06-21,0.9996,0.9999,1.0001,0.9994,565400,0
2024-06-20,0.9999,0.9988,1.0,0.9988,652480,0
2024-06-19,0.9988,0.9988,0.9997,0.9978,438610,0
2024-06-18,0.9988,0.9998,0.9999,0.9988,1020000,0
2024-06-17,0.9998,0.9998,1.0005,0.9993,292050,0
2024-06-16,0.9998,0.9999,1.0,0.9995,209190,0
2024-06-15,0.9999,1.0,1.0005,0.9997,225560,0
2024-06-14,1.0,0.9998,1.0005,0.9997,671630,0
2024-06-13,0.9998,0.9998,1.0,0.9996,389470,0
2024-06-12,0.9998,0.9997,1.0008,0.9993,445110,0
2024-06-11,0.9997,0.9997,1.0,0.9988,574030,0
2024-06-10,0.9997,0.9996,1.0,0.9986,473950,0
2024-06-09,0.9996,0.9999,1.0,0.998,522920,0
2024-06-08,0.9999,0.9998,1.0,0.9988,617460,0
2024-06-07,0.9998,0.9998,1.0002,0.9994,642960,0
2024-06-06,0.9998,0.9997,1.0003,0.9994,532960,0
2024-06-05,0.9997,0.9997,1.0003,0.9995,447970,0
2024-06-04,0.9997,0.9997,0.9998,0.9989,531370,0
2024-06-03,0.9997,0.9999,0.9999,0.9996,607270,0
2024-06-02,0.9999,0.9998,0.9999,0.9996,238610,0
2024-06-01,0.9998,0.9996,0.9999,0.9995,744370,0
2024-05-31,0.9996,0.9995,1.0001,0.9993,1050000,0
2024-05-30,0.9995,0.9996,0.9999,0.999,604810,0
2024-05-29,0.9996,0.999,0.9999,0.9981,946100,0
2024-05-28,0.999,0.9998,1.0002,0.9984,2030000,0
2024-05-27,0.9998,0.9995,1.0012,0.9979,1000000,0
2024-05-26,0.9995,1.0001,1.0008,0.9993,773420,0
2024-05-25,1.0001,0.9998,1.0013,0.9996,309250,0
2024-05-24,0.9998,1.0,1.0009,0.9995,801390,0
2024-05-23,1.0,1.0003,1.001,0.9996,1010000,0
2024-05-22,1.0003,0.9998,1.001,0.9992,1070000,0
2024-05-21,0.9998,0.9998,1.001,0.9994,2860000,0
2024-05-20,0.9998,0.9999,1.0004,0.9989,1270000,0
2024-05-19,0.9999,1.0001,1.001,0.9995,460010,0
2024-05-18,1.0001,0.9994,1.0006,0.9991,360740,0
2024-05-17,0.9994,0.9994,1.0,0.9987,775310,0
2024-05-16,0.9994,0.9996,1.0,0.9994,804530,0
2024-05-15,0.9996,0.9995,0.9999,0.999,1510000,0
2024-05-14,0.9994,0.9994,1.0,0.9984,674830,0
2024-05-13,0.9994,0.9998,1.0001,0.9993,418960,0
2024-05-12,0.9998,0.9992,1.0,0.9988,310360,0
2024-05-11,0.9992,0.9995,0.9998,0.999,177030,0
2024-05-10,0.9995,0.9993,0.9999,0.9992,430030,0
2024-05-09,0.9993,0.9983,0.9999,0.9976,1200000,0
2024-05-08,0.9983,0.9992,1.0004,0.9959,2280000,0
2024-05-07,0.9992,0.9999,1.0,0.9986,1020000,0
2024-05-06,0.9998,0.9994,1.0002,0.999,563580,0
2024-05-05,0.9994,0.9999,1.0001,0.9991,225670,0
2024-05-04,0.9999,0.9998,1.0004,0.9996,517810,0
2024-05-03,0.9998,0.9998,1.0003,0.9993,488360,0
2024-05-02,0.9998,0.9999,1.0006,0.9996,1540000,0
2024-05-01,0.9998,0.9998,1.0005,0.9992,1370000,0
2024-04-30,0.9998,0.9999,1.0,0.9995,1720000,0
2024-04-29,0.9999,0.9992,1.0007,0.9992,552920,0
2024-04-28,0.9992,0.9999,1.0001,0.9991,232200,0
2024-04-27,0.9998,0.9996,1.0005,0.9995,459800,0
2024-04-26,0.9996,0.9998,1.0001,0.9989,717090,0
2024-04-25,0.9998,1.0,1.0004,0.9993,596790,0
2024-04-24,1.0,0.9997,1.0003,0.9996,1200000,0
2024-04-23,0.9996,0.9997,0.9999,0.9993,1540000,0
2024-04-22,0.9997,0.9991,1.0,0.9986,814330,0
2024-04-21,0.9991,0.9999,1.0003,0.9988,318370,0
2024-04-20,0.9999,0.9998,1.0,0.9995,536990,0
2024-04-19,0.9998,0.9998,1.0009,0.9995,1010000,0
2024-04-18,0.9999,0.9998,1.0001,0.9995,1510000,0
2024-04-17,0.9998,0.9998,1.0002,0.9996,1430000,0
2024-04-16,0.9998,0.9998,1.0003,0.9996,1200000,0
2024-04-15,0.9998,0.9997,1.0,0.9995,877080,0
2024-04-14,0.9997,0.9989,1.0001,0.9985,1200000,0
2024-04-13,0.9989,0.9998,1.0003,0.9987,1620000,0
2024-04-12,0.9998,0.9997,1.0003,0.9996,1220000,0
2024-04-11,0.9997,0.9998,1.0001,0.9996,1010000,0
2024-04-10,0.9998,0.9999,1.0006,0.9996,1380000,0
2024-04-09,0.9999,0.9997,1.0002,0.999,1130000,0
2024-04-08,0.9997,0.9999,1.0005,0.9995,780640,0
2024-04-07,0.9999,1.0,1.0006,0.9992,416340,0
2024-04-06,1.0,0.9998,1.0007,0.9997,366890,0
2024-04-05,0.9998,0.9995,1.0,0.9994,818040,0
2024-04-04,0.9995,0.9997,1.0,0.9992,751150,0
2024-04-03,0.9997,0.9999,1.0005,0.9996,623620,0
2024-04-02,0.9999,0.9999,1.0006,0.9996,1310000,0
2024-04-01,0.9999,0.9995,1.0002,0.9992,833320,0
2024-03-31,0.9995,0.9998,1.0007,0.9992,678180,0
2024-03-30,0.9998,0.9997,1.0,0.9994,463430,0
2024-03-29,0.9997,0.9999,1.0013,0.9995,1400000,0
2024-03-28,0.9999,0.9999,1.0004,0.9996,1520000,0
2024-03-27,0.9999,1.0001,1.0007,0.9996,751840,0
2024-03-26,1.0001,1.0,1.0004,0.9997,859070,0
2024-03-25,0.9999,0.9998,1.0002,0.9996,1490000,0
2024-03-24,0.9998,0.9999,1.0002,0.9996,665230,0
2024-03-23,0.9999,1.0001,1.0004,0.9997,557940,0
2024-03-22,1.0001,1.0,1.0013,0.9995,2480000,0
2024-03-21,1.0,0.9998,1.0002,0.9996,861120,0
2024-03-20,0.9999,0.9999,1.0002,0.9997,2710000,0
2024-03-19,0.9999,0.9999,1.0005,0.9993,2750000,0
2024-03-18,0.9999,0.9997,1.0001,0.9992,1180000,0
2024-03-17,0.9997,1.0016,1.0077,0.9995,1450000,0
2024-03-16,1.0016,0.9996,1.0024,0.9994,1570000,0
2024-03-15,0.9996,0.9998,1.0,0.999,1860000,0
2024-03-14,0.9998,0.9998,1.0003,0.9994,1270000,0
2024-03-13,0.9998,0.9999,1.0,0.9995,1380000,0
2024-03-12,0.9999,0.9998,1.0005,0.9996,1450000,0
2024-03-11,0.9998,1.0,1.0033,0.9996,3460000,0
2024-03-10,1.0,0.9999,1.0024,0.9996,1060000,0
2024-03-09,0.9999,0.9998,1.0024,0.9998,1020000,0
2024-03-08,0.9998,0.9997,1.0003,0.9995,2180000,0
2024-03-07,0.9997,0.9997,1.0004,0.9995,2200000,0
2024-03-06,0.9997,0.9999,1.0002,0.9996,2110000,0
2024-03-05,0.9999,1.0,1.0007,0.9994,3570000,0
2024-03-04,1.0,1.0,1.0003,0.9994,2320000,0
2024-03-03,1.0,0.9999,1.0007,0.9996,1320000,0
2024-03-02,0.9999,1.0001,1.0005,0.9994,1270000,0
2024-03-01,1.0001,0.9998,1.0003,0.9995,2330000,0
2024-02-29,0.9998,0.9997,1.0005,0.9994,1710000,0
2024-02-28,0.9998,0.9998,1.0003,0.9995,1750000,0
2024-02-27,0.9998,0.9998,1.0011,0.9993,1330000,0
2024-02-26,0.9998,0.9998,0.9999,0.9994,1150000,0
2024-02-25,0.9998,0.9997,0.9999,0.9995,403520,0
2024-02-24,0.9997,0.9999,1.0,0.9996,556950,0
2024-02-23,0.9999,0.9998,1.0,0.9996,3140000,0
2024-02-22,0.9998,0.9998,0.9999,0.9995,675740,0
2024-02-21,0.9998,1.0003,1.0003,0.9996,898410,0
2024-02-20,1.0003,0.9997,1.0043,0.9995,972690,0
2024-02-19,0.9997,1.0001,1.0001,0.9996,516000,0
2024-02-18,1.0001,0.9997,1.0001,0.9996,1230000,0
2024-02-17,0.9996,0.9998,1.0001,0.9996,418490,0
2024-02-16,0.9998,0.9999,0.9999,0.9996,657540,0
2024-02-15,0.9999,0.9998,1.0054,0.9998,1210000,0
2024-02-14,0.9999,0.9998,1.0001,0.9994,714280,0
2024-02-13,0.9998,0.9997,1.0001,0.9995,1130000,0
2024-02-12,0.9997,1.0001,1.0002,0.9992,922620,0
2024-02-11,1.0001,1.0001,1.0005,0.9994,387710,0
2024-02-10,1.0,1.0006,1.0033,0.9997,440770,0
2024-02-09,1.0006,0.9997,1.0008,0.9994,814770,0
2024-02-08,0.9997,0.9998,1.0003,0.9994,785800,0
2024-02-07,0.9998,0.9996,0.9999,0.9994,580170,0
2024-02-06,0.9996,0.9998,1.0,0.9991,531740,0
2024-02-05,0.9998,0.9998,1.0002,0.9959,1290000,0
2024-02-04,0.9998,0.9982,1.0002,0.9975,341310,0
2024-02-03,0.9981,0.9924,0.9985,0.9922,462180,0
2024-02-02,0.9924,0.9977,0.9981,0.9921,1860000,0
2024-02-01,0.9977,0.9961,0.9978,0.9906,1520000,0
2024-01-31,0.9961,0.9984,0.9988,0.9889,1870000,0
2024-01-30,0.9984,0.9985,0.9986,0.994,1420000,0
2024-01-29,0.9985,0.9999,1.001,0.9912,1560000,0
2024-01-28,0.9999,1.0001,1.0001,0.9998,728210,0
2024-01-27,1.0,0.9998,1.0003,0.9998,445280,0
2024-01-26,0.9998,1.0001,1.0005,0.9917,1680000,0
2024-01-25,1.0001,0.9998,1.009,0.9997,669020,0
2024-01-24,0.9998,0.9999,1.0004,0.999,676500,0
2024-01-23,0.9999,1.0001,1.0006,0.9997,1400000,0
2024-01-22,1.0001,0.9999,1.0009,0.9997,4240000,0
2024-01-21,0.9999,1.0001,1.0005,0.9998,846200,0
2024-01-20,1.0001,0.9999,1.0003,0.9997,468250,0
2024-01-19,1.0,0.9998,1.0097,0.9997,728230,0
2024-01-18,0.9998,0.9999,1.0088,0.9997,961500,0
2024-01-17,0.9999,0.9999,1.0007,0.9998,901220,0
2024-01-16,0.9999,0.9999,1.0004,0.9997,1610000,0
2024-01-15,0.9999,0.9999,1.0006,0.9997,686630,0
2024-01-14,0.9999,0.9998,1.0003,0.9996,689040,0
2024-01-13,0.9998,0.9997,1.0001,0.9995,411110,0
2024-01-12,0.9997,0.9998,1.0003,0.9993,1700000,0
2024-01-11,0.9998,0.9999,1.0031,0.9995,2020000,0
2024-01-10,0.9999,1.0,1.003,0.9996,1670000,0
2024-01-09,1.0,0.9999,1.0006,0.9996,1090000,0
2024-01-08,0.9999,0.9996,0.9999,0.9992,822780,0
2024-01-07,0.9996,0.9997,0.9999,0.9991,651210,0
2024-01-06,0.9997,0.9999,1.0,0.9996,490130,0
2024-01-05,0.9999,0.9999,1.0005,0.9997,851170,0
2024-01-04,0.9999,0.9999,1.0002,0.9996,1350000,0
2024-01-03,0.9999,0.9998,1.0,0.9985,2560000,0
2024-01-02,0.9998,0.9999,1.0032,0.9989,2060000,0
2024-01-01,0.9999,1.0,1.0017,0.9993,650520,0
2023-12-31,0.9999,0.9999,1.0098,0.9997,5970000,0
2023-12-30,0.9999,0.9996,1.0,0.9993,690530,0
2023-12-29,0.9996,0.9998,1.0,0.9992,744930,0
2023-12-28,0.9998,1.0,1.0,0.9997,1390000,0
2023-12-27,1.0,0.9999,1.0004,0.9996,1940000,0
2023-12-26,0.9999,0.9999,1.0001,0.9994,881730,0
2023-12-25,0.9999,1.0,1.0,0.9997,356220,0
2023-12-24,1.0,0.9997,1.0,0.9995,1430000,0
2023-12-23,0.9997,0.9998,1.0009,0.9993,779110,0
2023-12-22,0.9998,0.9999,1.0002,0.9996,787510,0
2023-12-21,0.9999,0.9998,1.0,0.9991,1450000,0
2023-12-20,0.9998,0.9996,1.0027,0.9996,1060000,0
2023-12-19,0.9996,0.9992,1.0014,0.9986,2030000,0
2023-12-18,0.9992,0.9996,1.0022,0.9987,895970,0
2023-12-17,0.9996,0.9995,1.0,0.9989,408160,0
2023-12-16,0.9995,0.9999,1.0011,0.9986,516490,0
2023-12-15,0.9999,0.9998,1.0014,0.9996,956430,0
2023-12-14,0.9998,0.9999,1.0024,0.9995,1650000,0
2023-12-13,0.9999,0.9996,1.0007,0.9995,904220,0
2023-12-12,0.9996,0.9998,1.0003,0.9996,1020000,0
2023-12-11,0.9998,0.9997,1.0022,0.9995,1410000,0
2023-12-10,0.9997,1.0,1.0005,0.9995,291510,0
2023-12-09,1.0,0.9998,1.0004,0.9995,563940,0
2023-12-08,0.9998,0.9998,1.0002,0.9996,695610,0
2023-12-07,0.9998,0.9999,1.0005,0.9996,682870,0
2023-12-06,0.9999,0.9996,1.001,0.9994,762760,0
2023-12-05,0.9996,0.9995,0.9997,0.9983,788510,0
2023-12-04,0.9996,0.9994,1.0002,0.9991,1690000,0
2023-12-03,0.9994,0.9997,1.0004,0.999,762580,0
2023-12-02,0.9997,0.9996,1.0002,0.9995,405420,0
2023-12-01,0.9996,0.9995,1.0004,0.9986,549850,0
2023-11-30,0.9995,0.9992,0.9997,0.9984,994890,0
2023-11-29,0.9992,0.9997,0.9997,0.9982,648270,0
2023-11-28,0.9997,0.9997,1.0001,0.9996,586920,0
2023-11-27,0.9997,0.9993,1.0001,0.999,5180000,0
2023-11-26,0.9993,0.9982,1.0,0.9977,636650,0
2023-11-25,0.9982,0.9993,0.9996,0.9971,524640,0
2023-11-24,0.9993,0.9991,0.9997,0.9988,1560000,0
2023-11-23,0.9991,0.9987,0.9995,0.9986,395390,0
2023-11-22,0.9987,0.9999,0.9999,0.998,862610,0
2023-11-21,0.9998,0.9985,0.9999,0.9984,817670,0
2023-11-20,0.9985,0.9996,1.0001,0.9981,752040,0
2023-11-19,0.9997,0.9993,1.0,0.9988,282760,0
2023-11-18,0.9993,0.9992,0.9999,0.9978,398600,0
2023-11-17,0.9992,0.9995,1.0002,0.9988,2090000,0
2023-11-16,0.9995,0.9999,1.0002,0.9994,986140,0
2023-11-15,0.9999,0.9999,1.0,0.9998,640470,0
2023-11-14,0.9999,0.9999,1.0045,0.9996,860720,0
2023-11-13,0.9999,0.9998,1.0,0.9992,599710,0
2023-11-12,0.9998,0.9999,1.0003,0.9992,460750,0
2023-11-11,0.9999,1.0,1.0029,0.9998,989710,0
2023-11-10,1.0,0.9992,1.0003,0.9989,1030000,0
2023-11-09,0.9992,0.9999,1.0002,0.9973,1850000,0
2023-11-08,0.9999,0.9996,1.0002,0.9995,527780,0
2023-11-07,0.9996,0.9998,1.0002,0.9996,521390,0
2023-11-06,0.9999,0.9999,1.0001,0.9995,925680,0
2023-11-05,0.9999,0.9982,1.0,0.9977,212320,0
2023-11-04,0.9983,0.9997,1.0003,0.9982,299900,0
2023-11-03,0.9997,0.9998,1.0001,0.9996,857950,0
2023-11-02,0.9998,0.9996,0.9999,0.9992,600870,0
2023-11-01,0.9996,0.9999,1.0001,0.9995,1120000,0
2023-10-31,0.9999,0.9999,1.0004,0.9998,478420,0
2023-10-30,0.9999,1.0,1.0,0.9991,1150000,0
2023-10-29,0.9999,1.0001,1.0003,0.9993,367830,0
2023-10-28,1.0001,0.9999,1.0004,0.9992,230780,0
2023-10-27,0.9999,1.0,1.0001,0.9998,418400,0
2023-10-26,1.0,0.9999,1.0,0.9998,476440,0
2023-10-25,0.9999,0.9999,1.0,0.9991,1030000,0
2023-10-24,0.9999,1.0,1.0,0.9994,1340000,0
2023-10-23,1.0,0.9999,1.0002,0.9996,781390,0
2023-10-22,1.0,1.0,1.0005,0.9998,223260,0
2023-10-21,1.0,1.0,1.0006,0.9998,8910000,0
2023-10-20,1.0,0.9999,1.0008,0.9998,664920,0
2023-10-19,0.9999,1.0,1.0,0.9998,606630,0
2023-10-18,1.0,0.9998,1.0,0.9997,917240,0
2023-10-17,0.9998,0.9999,1.0001,0.9998,601510,0
2023-10-16,0.9999,1.0,1.0003,0.9997,605930,0
2023-10-15,1.0,0.9999,1.0006,0.9998,135990,0
2023-10-14,0.9999,1.0,1.0003,0.9998,215970,0
2023-10-13,1.0,1.0002,1.0014,0.9997,1260000,0
2023-10-12,1.0002,0.9998,1.0002,0.9996,241210,0
2023-10-11,0.9998,0.9998,1.0,0.9994,373640,0
2023-10-10,0.9998,0.9999,1.0002,0.9991,352170,0
2023-10-09,0.9999,0.9998,1.0,0.9996,405170,0
2023-10-08,0.9998,0.9998,1.0,0.9993,206470,0
2023-10-07,0.9998,0.9998,1.0001,0.9997,140780,0
2023-10-06,0.9998,0.9998,1.0007,0.9997,332130,0
2023-10-05,0.9998,0.9998,1.0004,0.9995,469980,0
2023-10-04,0.9998,0.9999,1.0001,0.9997,1480000,0
2023-10-03,0.9998,0.9998,1.0002,0.9997,629890,0
