Date,Price,Open,High,Low,Vol.,Change %,Returns,Log Returns,Day,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Vol_Norm
2024-11-30,653.72,654.69,676.8,648.44,565600.0,0,-0.1481617253967559,-0.0014827159341609,Saturday,0,0,0,0,0,1,-0.15460469438585253
2024-11-29,654.69,654.01,663.61,648.73,442570.0,0,0.105504587155969,0.0010544897018194,Friday,0,0,0,0,1,0,-0.16021792574246366
2024-11-28,654.0,644.25,662.84,640.72,708170.0,0,1.4850332852288206,0.0147411463032037,Thursday,0,0,0,1,0,0,-0.14809995249759725
2024-11-27,644.43,613.7,646.41,608.36,650790.0,0,5.007332572918344,0.0488599957589435,Wednesday,0,0,1,0,0,0,-0.15071790921744074
2024-11-26,613.7,635.81,645.39,600.68,845080.0,0,-3.477453956370602,-0.035393567174384,Tuesday,0,1,0,0,0,0,-0.1418534475391836
2024-11-25,635.81,659.8,674.66,627.39,820890.0,0,-3.63595028796605,-0.0370369822250455,Monday,1,0,0,0,0,0,-0.14295711385241147
2024-11-24,659.8,650.79,687.26,637.54,949960.0,0,1.3844711811797916,0.0137497492714011,Sunday,0,0,0,0,0,0,-0.13706830810423784
2024-11-23,650.79,633.0,678.88,631.32,1120000.0,0,2.810426540284361,0.0277165873789036,Saturday,0,0,0,0,0,1,-0.12931025023316448
2024-11-22,633.0,622.02,639.21,615.32,600570.0,0,1.7652165525224195,0.0174981755811003,Friday,0,0,0,0,1,0,-0.15300919165854462
2024-11-21,622.02,605.39,629.31,593.4,666060.0,0,2.6791462387956155,0.0264388552042345,Thursday,0,0,0,1,0,0,-0.15002121700565946
2024-11-20,605.79,615.26,620.43,600.01,424090.0,0,-1.539186685303784,-0.0155115513357018,Wednesday,0,0,1,0,0,0,-0.1610610738808866
2024-11-19,615.26,618.9,621.3,605.23,435270.0,0,-0.5881402488285614,-0.0058987660507728,Tuesday,0,1,0,0,0,0,-0.16055098750710042
2024-11-18,618.9,618.74,629.83,612.21,500650.0,0,0.0258590037818695,0.0002585566091776,Monday,1,0,0,0,0,0,-0.15756803159313446
2024-11-17,618.74,622.46,646.91,605.56,615180.0,0,-0.5976287632940336,-0.0059942171100409,Sunday,0,0,0,0,0,0,-0.15234261188027845
2024-11-16,622.46,619.11,633.53,617.57,462160.0,0,0.5410993199916003,0.0053964063720368,Saturday,0,0,0,0,0,1,-0.15932413396585623
2024-11-15,619.11,621.85,628.29,603.72,678160.0,0,-0.4406207284714969,-0.0044159432256078,Friday,0,0,0,0,1,0,-0.1494691557245492
2024-11-14,621.85,620.65,659.8,611.48,1130000.0,0,0.1933456859743998,0.0019315901377933,Thursday,0,0,0,1,0,0,-0.12885400124051138
2024-11-13,620.65,625.31,638.04,599.44,1080000.0,0,-0.7087092852115062,-0.0071123255831437,Wednesday,0,0,1,0,0,0,-0.1311352462037769
2024-11-12,625.08,660.15,666.66,612.86,1260000.0,0,-5.312428993410578,-0.0545874403801095,Tuesday,0,1,0,0,0,0,-0.12292276433602103
2024-11-11,660.15,627.46,664.6,613.04,1060000.0,0,5.209893857775794,0.0507871579709915,Monday,1,0,0,0,0,0,-0.1320477441890831
2024-11-10,627.46,624.66,644.06,612.68,854120.0,0,0.4771970279272342,0.0047606205219136,Sunday,0,0,0,0,0,0,-0.1414409984498252
2024-11-09,624.48,597.81,637.97,597.51,794090.0,0,4.461283685451911,0.0436463257197024,Saturday,0,0,0,0,0,1,-0.14417986115272177
2024-11-08,597.81,598.22,605.7,588.15,330610.0,0,-0.0651955867603026,-0.0006521684832453,Friday,0,0,0,0,1,0,-0.16532608946420782
2024-11-07,598.2,591.99,611.04,587.49,397450.0,0,1.0490042061521263,0.0104354033464034,Thursday,0,0,0,1,0,0,-0.16227652119731448
2024-11-06,591.99,563.23,594.76,563.19,568650.0,0,5.10626209541396,0.0498016723787957,Wednesday,0,0,1,0,0,0,-0.15446553844309335
2024-11-05,563.23,552.51,572.14,551.41,217860.0,0,1.9402363758121988,0.0192165376950241,Tuesday,0,1,0,0,0,0,-0.17047029685637155
2024-11-04,552.51,557.7,564.59,543.87,271270.0,0,-0.930607853684784,-0.0093496506198837,Monday,1,0,0,0,0,0,-0.16803347098661134
2024-11-03,557.7,568.59,569.3,547.3,223610.0,0,-1.8824771287825337,-0.0190042128274374,Sunday,0,0,0,0,0,0,-0.17020795368559602
2024-11-02,568.4,573.09,576.78,562.4,148720.0,0,-0.8183705875168035,-0.0082173762207246,Saturday,0,0,0,0,0,1,-0.1736248023915751
2024-11-01,573.09,576.5,585.4,568.0,252220.0,0,-0.6087408949011386,-0.0061060127606316,Friday,0,0,0,0,1,0,-0.1689026253176155
2024-10-31,576.6,595.5,596.39,571.39,288200.0,0,-3.17380352644836,-0.0322526035910529,Thursday,0,0,0,1,0,0,-0.16726104144204962
2024-10-30,595.5,606.3,606.59,594.31,193180.0,0,-1.7812963879267565,-0.01797352428233,Wednesday,0,0,1,0,0,0,-0.17159631937023942
2024-10-29,606.3,600.99,612.09,600.0,311620.0,0,0.8835421554435063,0.008796617616014,Tuesday,0,1,0,0,0,0,-0.16619250630125607
2024-10-28,600.99,589.2,604.2,585.59,196200.0,0,1.9837094858306648,0.0196429036178033,Monday,1,0,0,0,0,0,-0.17145853217445817
2024-10-27,589.3,583.3,591.0,581.8,98110.0,0,0.9957325746799306,0.009908078224696,Sunday,0,0,0,0,0,0,-0.17593387854339246
2024-10-26,583.49,575.29,587.0,571.99,124960.0,0,1.4253680752316369,0.0141530521363521,Saturday,0,0,0,0,0,1,-0.1747088499981189
2024-10-25,575.29,594.41,597.39,566.84,267450.0,0,-3.216634982587774,-0.0326950554669656,Friday,0,0,0,0,1,0,-0.1682077581018048
2024-10-24,594.41,584.89,597.91,583.5,155610.0,0,1.624181498008248,0.0161113277073082,Thursday,0,0,0,1,0,0,-0.17331044683563712
2024-10-23,584.91,593.7,594.29,573.2,241460.0,0,-1.4954781993634092,-0.0150677322582765,Wednesday,0,0,1,0,0,0,-0.16939354923371022
2024-10-22,593.79,598.69,600.09,587.11,216770.0,0,-0.8184536237451967,-0.0082182134348704,Tuesday,0,1,0,0,0,0,-0.17052002799657073
2024-10-21,598.69,605.81,611.4,591.89,294150.0,0,-1.175285980753027,-0.0118224706193246,Monday,1,0,0,0,0,0,-0.16698957329142103
2024-10-20,605.81,597.71,607.19,593.5,129110.0,0,1.3551722407187272,0.0134607190632927,Sunday,0,0,0,0,0,0,-0.17451950666616783
2024-10-19,597.71,599.19,601.31,595.61,83900.0,0,-0.2470001168243807,-0.0024730566535345,Saturday,0,0,0,0,0,1,-0.17658220836195251
2024-10-18,599.19,592.89,602.39,591.9,147440.0,0,1.0625917117846662,0.0105698588247375,Friday,0,0,0,0,1,0,-0.1736832022626347
2024-10-17,592.89,600.98,606.01,585.5,203850.0,0,-1.3461346467436577,-0.0135527717908179,Thursday,0,0,0,1,0,0,-0.17110950169507855
2024-10-16,600.98,594.67,605.39,589.89,276610.0,0,1.0610927068794629,0.01055502627397,Wednesday,0,0,1,0,0,0,-0.16778983402453457
2024-10-15,594.67,589.1,599.6,578.44,361590.0,0,0.9455101001527576,0.0094106813096589,Tuesday,0,1,0,0,0,0,-0.1639126300849685
2024-10-14,589.1,572.3,592.19,569.8,263990.0,0,2.935523326926459,0.0289326191125852,Monday,1,0,0,0,0,0,-0.1683656202532628
2024-10-13,572.3,576.59,578.39,565.01,124950.0,0,-0.7440295530619756,-0.0074681125934141,Sunday,0,0,0,0,0,0,-0.17470930624711153
2024-10-12,576.59,573.3,578.99,573.3,145010.0,0,0.573870573870594,0.0057223020941338,Saturday,0,0,0,0,0,1,-0.17379407076784942
2024-10-11,573.3,563.58,577.21,560.29,193670.0,0,1.7246885978920323,0.0170998466798578,Friday,0,0,0,0,1,0,-0.1715739631695994
2024-10-10,563.58,570.79,572.82,554.52,192530.0,0,-1.2631615830690612,-0.0127120729435396,Thursday,0,0,0,1,0,0,-0.17162597555476186
2024-10-09,570.79,580.78,585.68,566.85,351050.0,0,-1.7201005544268066,-0.0173506614779523,Wednesday,0,0,1,0,0,0,-0.16439351652322487
2024-10-08,580.78,564.3,586.58,560.05,303510.0,0,2.920432394116612,0.0287860026808767,Tuesday,0,1,0,0,0,0,-0.1665625242342977
2024-10-07,564.3,570.49,581.66,564.01,226120.0,0,-1.0850321653315675,-0.0109096156896242,Monday,1,0,0,0,0,0,-0.17009343518844008
2024-10-06,570.49,563.38,571.69,561.39,111110.0,0,1.2602282610624904,0.01252353475874,Sunday,0,0,0,0,0,0,-0.17534075485294343
2024-10-05,563.39,555.3,564.88,552.09,129230.0,0,1.4568701602737375,0.0144635976584169,Saturday,0,0,0,0,0,1,-0.17451403167825602
2024-10-04,555.3,544.79,557.6,542.01,191840.0,0,1.9291837221681707,0.0191081089404855,Friday,0,0,0,0,1,0,-0.17165745673525493
2024-10-03,544.79,542.32,550.79,534.7,233370.0,0,0.4554506564389937,0.0045441661843656,Thursday,0,0,0,1,0,0,-0.16976265466876658
2024-10-02,542.32,547.49,558.09,535.61,301180.0,0,-0.944309485104744,-0.0094879635609587,Wednesday,0,0,1,0,0,0,-0.1666688302495859
2024-10-01,547.49,567.5,582.99,537.46,504960.0,0,-3.527691142006306,-0.0359141736620126,Tuesday,0,1,0,0,0,0,-0.15737138827730096
2024-09-30,567.51,595.62,595.72,563.92,335520.0,0,-4.719451999597057,-0.0483445094840038,Monday,1,0,0,0,0,0,-0.16510207120881515
2024-09-29,595.62,601.12,602.61,592.51,168850.0,0,-0.9149587436784624,-0.0091917019959732,Sunday,0,0,0,0,0,0,-0.1727063731693644
2024-09-28,601.12,606.9,617.86,595.21,277110.0,0,-0.952380952380949,-0.0095694510161506,Saturday,0,0,0,0,0,1,-0.16776702157490192
2024-09-27,606.9,596.4,614.22,596.1,371700.0,0,1.760563380281699,0.0174524499512262,Friday,0,0,0,0,1,0,-0.16345136235339622
2024-09-26,596.4,587.53,608.68,581.03,350530.0,0,1.5097101424608184,0.0149842743461951,Thursday,0,0,0,1,0,0,-0.16441724147084283
2024-09-25,587.53,605.91,608.0,584.43,233050.0,0,-3.033453813272602,-0.0308041516440184,Wednesday,0,0,1,0,0,0,-0.16977725463653148
2024-09-24,605.91,604.7,613.3,599.23,273450.0,0,0.200099222755079,0.0019989929092394,Tuesday,0,1,0,0,0,0,-0.16793400870621294
2024-09-23,604.7,588.61,615.7,584.02,395300.0,0,2.740540632380184,0.0270366011783201,Monday,1,0,0,0,0,0,-0.1623746147307349
2024-09-22,588.57,588.51,593.88,576.68,215120.0,0,0.0101952388234849,0.0001019471914433,Sunday,0,0,0,0,0,0,-0.1705953090803585
2024-09-21,588.51,569.09,590.0,566.62,220780.0,0,3.4288224956063207,0.0337134847830729,Saturday,0,0,0,0,0,1,-0.17033707215051686
2024-09-20,569.0,566.43,576.99,559.12,273170.0,0,0.4537189061313951,0.0045269270477805,Friday,0,0,0,0,1,0,-0.16794678367800725
2024-09-19,566.43,559.5,571.88,553.03,329790.0,0,1.2621341866742908,0.0125423566368657,Thursday,0,0,0,1,0,0,-0.16536350188160537
2024-09-18,559.37,546.1,559.37,536.9,218140.0,0,2.429957883171574,0.0240090412835766,Wednesday,0,0,1,0,0,0,-0.17045752188457727
2024-09-17,546.1,533.67,552.34,528.97,212390.0,0,2.329154721082327,0.02302443875282,Tuesday,0,1,0,0,0,0,-0.1707198650553528
2024-09-16,533.67,553.49,555.1,527.27,290780.0,0,-3.5809138376483807,-0.0364660147328609,Monday,1,0,0,0,0,0,-0.16714332920194513
2024-09-15,553.49,553.4,561.8,552.1,214010.0,0,0.0162631008312263,0.0001626177853234,Sunday,0,0,0,0,0,0,-0.170645952718543
2024-09-14,553.4,556.4,559.09,547.52,144600.0,0,-0.539180445722498,-0.0054063926964622,Saturday,0,0,0,0,0,1,-0.17381277697654818
2024-09-13,556.4,544.6,559.29,538.9,290670.0,0,2.166727873668739,0.0214358798096285,Friday,0,0,0,0,1,0,-0.1671483479408643
2024-09-12,544.6,530.2,548.43,530.11,294590.0,0,2.7159562429271977,0.026797286384734,Thursday,0,0,0,1,0,0,-0.1669694983357443
2024-09-11,530.2,516.8,534.84,506.78,219230.0,0,2.592879256965963,0.0255983413865332,Wednesday,0,0,1,0,0,0,-0.1704077907443781
2024-09-10,516.8,518.7,523.97,513.4,173180.0,0,-0.3605375286791279,-0.0036118903164023,Tuesday,0,1,0,0,0,0,-0.17250881735554563
2024-09-09,518.67,502.9,525.48,501.9,217150.0,0,3.1358122887253925,0.0308764996068752,Monday,1,0,0,0,0,0,-0.17050269053484993
2024-09-08,502.9,493.49,506.68,490.81,141990.0,0,1.9068268860564563,0.0188887479342075,Sunday,0,0,0,0,0,0,-0.17393185796363064
2024-09-07,493.49,487.08,499.28,483.21,150450.0,0,1.3160055842982743,0.0130742146049049,Saturday,0,0,0,0,0,1,-0.17354587131584612
2024-09-06,487.08,502.4,509.48,472.09,387750.0,0,-3.0493630573248387,-0.0309682345151822,Friday,0,0,0,0,1,0,-0.16271908272018798
2024-09-05,502.4,507.52,512.8,496.8,185800.0,0,-1.0088272383354413,-0.0101395038524396,Thursday,0,0,0,1,0,0,-0.1719330311268174
2024-09-04,507.52,518.39,523.5,496.0,458350.0,0,-2.0968768687667616,-0.0211917357221228,Wednesday,0,0,1,0,0,0,-0.15949796483205708
2024-09-03,518.39,526.39,538.3,518.29,233580.0,0,-1.5197857102148604,-0.0153145281416252,Tuesday,0,1,0,0,0,0,-0.16975307343992088
2024-09-02,526.39,512.69,529.5,501.8,277100.0,0,2.672180069827768,0.0263710088543156,Monday,1,0,0,0,0,0,-0.16776747782389456
2024-09-01,512.69,532.9,533.09,508.11,216200.0,0,-3.792456370801267,-0.0386624152868755,Sunday,0,0,0,0,0,0,-0.17054603418915196
2024-08-31,532.9,535.19,541.39,531.19,103530.0,0,-0.4316062853833236,-0.0043254039406136,Saturday,0,0,0,0,0,1,-0.1756865915893745
2024-08-30,535.21,536.51,543.19,522.65,210690.0,0,-0.2423067603586015,-0.002426007982677,Friday,0,0,0,0,1,0,-0.17079742738410383
2024-08-29,536.51,536.61,545.38,531.79,177620.0,0,-0.0167722698471872,-0.0001677367654965,Thursday,0,0,0,1,0,0,-0.17230624280280765
2024-08-28,536.6,533.21,546.64,523.02,295430.0,0,0.5471443561684941,0.0054565295902638,Wednesday,0,0,1,0,0,0,-0.16693117342036143
2024-08-27,533.68,548.3,558.25,522.86,322040.0,0,-2.6664234907897155,-0.0270261740087428,Tuesday,0,1,0,0,0,0,-0.16571709485091152
2024-08-26,548.3,574.19,575.48,546.71,305840.0,0,-4.5089604486320045,-0.0461377695906519,Monday,1,0,0,0,0,0,-0.16645621821900955
2024-08-25,574.19,580.42,583.77,569.0,222470.0,0,-1.073360669859735,-0.0107916274094779,Sunday,0,0,0,0,0,0,-0.17025996607075847
2024-08-24,580.42,591.63,592.2,575.11,356140.0,0,-1.89476530939946,-0.0191294600799546,Saturday,0,0,0,0,0,1,-0.16416128578596445
2024-08-23,591.63,582.99,597.22,574.97,440340.0,0,1.482015128904446,0.0147114059453656,Friday,0,0,0,0,1,0,-0.16031966926782532
2024-08-22,582.99,570.09,589.81,560.4,396080.0,0,2.28074176739943,0.0225512167296703,Thursday,0,0,0,1,0,0,-0.16233902730930794
2024-08-21,569.99,569.41,575.08,546.78,363140.0,0,0.101859819813499,0.001018079779001,Wednesday,0,0,1,0,0,0,-0.16384191149110727
2024-08-20,569.41,558.6,574.78,558.4,449930.0,0,1.9370199967776005,0.019184985582816,Tuesday,0,1,0,0,0,0,-0.15988212648387098
2024-08-19,558.59,531.4,560.5,529.39,242950.0,0,5.1166729394053645,0.0499007181275214,Monday,1,0,0,0,0,0,-0.16932556813380492
2024-08-18,531.4,541.7,542.59,530.9,151820.0,0,-1.90142145098764,-0.0191973093381401,Sunday,0,0,0,0,0,0,-0.17348336520385266
2024-08-17,541.7,519.6,547.47,518.41,203920.0,0,4.2532717474980775,0.0416530578674087,Saturday,0,0,0,0,0,1,-0.17110630795212997
2024-08-16,519.6,519.18,524.48,510.3,184690.0,0,0.0635507539430424,0.0006353056900274,Friday,0,0,0,0,1,0,-0.1719836747650019
2024-08-15,519.27,523.49,533.7,510.89,242780.0,0,-0.8061281017784583,-0.0080939488249726,Thursday,0,0,0,1,0,0,-0.16933332436668003
2024-08-14,523.49,524.17,531.36,516.36,238170.0,0,-0.1468736886277799,-0.0014698165375769,Wednesday,0,0,1,0,0,0,-0.1695436551522931
2024-08-13,524.26,518.53,525.85,513.7,294210.0,0,1.1050469596744603,0.0109898592639065,Tuesday,0,1,0,0,0,0,-0.16698683579746512
2024-08-12,518.53,503.39,523.4,499.9,309250.0,0,3.028075264757879,0.0298313404856218,Monday,1,0,0,0,0,0,-0.16630063731251485
2024-08-11,503.29,523.1,535.31,502.88,216430.0,0,-3.7870388071114536,-0.0386061056571274,Sunday,0,0,0,0,0,0,-0.17053554046232094
2024-08-10,523.1,508.8,525.18,507.4,130500.0,0,2.81053459119498,0.0277176383506531,Saturday,0,0,0,0,0,1,-0.17445608805618906
2024-08-09,508.8,517.09,517.98,499.07,204060.0,0,-1.6032025372759162,-0.0161619285700473,Friday,0,0,0,0,1,0,-0.17109992046623285
2024-08-08,517.09,474.81,521.17,468.45,305930.0,0,8.904614477369899,0.0853022165826582,Thursday,0,0,0,1,0,0,-0.16645211197807566
2024-08-07,474.81,484.73,497.44,468.19,345200.0,0,-2.0465001134652328,-0.0206773108777008,Wednesday,0,0,1,0,0,0,-0.16466042218392693
2024-08-06,484.73,464.26,492.7,464.08,495240.0,0,4.4901918516921935,0.0439230231333044,Tuesday,0,1,0,0,0,0,-0.15781486229815977
2024-08-05,463.9,496.7,499.86,404.53,2380000.0,0,-6.603583652103884,-0.0683172103556068,Monday,1,0,0,0,0,0,-0.07182287715887346
2024-08-04,496.7,529.41,532.1,488.35,405840.0,0,-6.1785761508093895,-0.0637769568099466,Sunday,0,0,0,0,0,0,-0.16189372829247853
2024-08-03,529.41,543.39,545.1,521.69,252830.0,0,-2.5727378126207734,-0.0260641152496835,Saturday,0,0,0,0,0,1,-0.16887479412906364
2024-08-02,543.39,575.11,577.39,540.31,292820.0,0,-5.564727759336819,-0.0572555360079552,Friday,0,0,0,0,1,0,-0.1670502544074439
2024-08-01,575.41,576.4,577.9,553.8,286120.0,0,-0.1717557251908363,-0.0017190339444767,Thursday,0,0,0,1,0,0,-0.16735594123252148
2024-07-31,576.4,588.09,592.69,574.91,198710.0,0,-1.98779098437315,-0.0200781332850757,Wednesday,0,0,1,0,0,0,-0.17134401367730226
2024-07-30,588.09,574.4,588.2,567.41,168340.0,0,2.3833565459610018,0.0235539796764282,Tuesday,0,1,0,0,0,0,-0.17272964186798972
2024-07-29,574.4,583.9,597.1,572.62,218690.0,0,-1.6269909231032664,-0.0164037175554774,Monday,1,0,0,0,0,0,-0.17043242818998133
2024-07-28,583.9,581.59,584.8,574.9,94240.0,0,0.4645560908465018,0.0046348035933638,Sunday,0,0,0,0,0,0,-0.1761104469035492
2024-07-27,581.2,580.9,592.8,573.82,188830.0,0,0.0516440006885998,0.0005163066976411,Saturday,0,0,0,0,0,1,-0.1717947876820435
2024-07-26,580.9,570.7,582.7,570.3,159270.0,0,1.7872787804450452,0.0177149474558241,Friday,0,0,0,0,1,0,-0.1731434597043261
2024-07-25,570.7,574.5,575.9,554.2,295220.0,0,-0.6614447345517749,-0.0066364197461478,Thursday,0,0,0,1,0,0,-0.16694075464920716
2024-07-24,574.5,581.9,588.99,570.6,163390.0,0,-1.2716961677264105,-0.0127985143738138,Wednesday,0,0,1,0,0,0,-0.17295548511935302
2024-07-23,581.9,587.22,593.17,577.54,221760.0,0,-1.018898093180698,-0.010241243905392,Tuesday,0,1,0,0,0,0,-0.17029235974923684
2024-07-22,587.89,602.1,605.48,587.3,220560.0,0,-2.360073077561875,-0.0238836889023859,Monday,1,0,0,0,0,0,-0.17034710962835523
2024-07-21,602.1,593.1,603.4,582.99,251200.0,0,1.5174506828528056,0.0150605256257212,Sunday,0,0,0,0,0,0,-0.1689491627148661
2024-07-20,593.1,593.49,597.9,586.7,149820.0,0,-0.0657129858969818,-0.0006573458634294,Saturday,0,0,0,0,0,1,-0.17357461500238328
2024-07-19,593.49,571.99,598.1,565.51,347850.0,0,3.758806972149853,0.0368988559986158,Friday,0,0,0,0,1,0,-0.16453951620087387
2024-07-18,571.99,568.8,579.39,562.11,159760.0,0,0.5608298171589476,0.0055926302204634,Thursday,0,0,0,1,0,0,-0.1731211035036861
2024-07-17,568.8,576.09,583.89,564.62,202920.0,0,-1.2654272769879849,-0.0127350200011004,Wednesday,0,0,1,0,0,0,-0.1711519328513953
2024-07-16,576.09,585.12,587.19,555.51,357420.0,0,-1.6256552996021243,-0.0163901405139008,Tuesday,0,1,0,0,0,0,-0.16410288591490485
2024-07-15,585.61,544.7,586.47,544.01,344350.0,0,7.510556269506141,0.0724188546144033,Monday,1,0,0,0,0,0,-0.16469920334830246
2024-07-14,544.7,532.3,547.69,531.7,153470.0,0,2.3295134322750544,0.0230279442109172,Sunday,0,0,0,0,0,0,-0.1734080841200649
2024-07-13,532.3,533.8,539.1,527.5,167400.0,0,-0.2810041213937797,-0.002813996791712,Saturday,0,0,0,0,0,1,-0.1727725292732991
2024-07-12,533.8,524.9,537.49,517.5,214530.0,0,1.695561059249373,0.0168134687121695,Friday,0,0,0,0,1,0,-0.17062222777092503
2024-07-11,524.9,524.89,542.79,520.41,271840.0,0,0.0019051610813614,1.9051429333981748e-05,Thursday,0,0,0,1,0,0,-0.16800746479403011
2024-07-10,524.89,516.8,529.3,511.61,211730.0,0,1.5654024767801866,0.0155327643605279,Wednesday,0,0,1,0,0,0,-0.17074997748886792
2024-07-09,516.8,510.5,520.61,506.6,209100.0,0,1.2340842311459266,0.0122653148636717,Tuesday,0,1,0,0,0,0,-0.17086997097393566
2024-07-08,510.5,490.39,523.09,471.6,605850.0,0,4.10081771651134,0.0401896447077572,Monday,1,0,0,0,0,0,-0.1527682921904238
2024-07-07,490.39,525.91,526.5,488.72,287640.0,0,-6.943337508064829,-0.0719616042601181,Sunday,0,0,0,0,0,0,-0.1672865913856382
2024-07-06,526.98,497.42,530.6,496.2,231880.0,0,5.942664146998511,0.0577278575088866,Saturday,0,0,0,0,0,1,-0.1698306357686719
2024-07-05,497.42,513.38,515.58,456.33,1050000.0,0,-3.1088082901554404,-0.0315815720502989,Friday,0,0,0,0,1,0,-0.1325039931817362
2024-07-04,513.38,556.69,558.0,511.99,530570.0,0,-7.779913416802897,-0.0809922203334046,Thursday,0,0,0,1,0,0,-0.15620293460711634
2024-07-03,556.69,579.99,580.9,550.71,297230.0,0,-4.017310643286942,-0.0410023299806225,Wednesday,0,0,1,0,0,0,-0.16684904860168387
