Date,Price,Open,High,Low,Vol.,Change %,Returns,Log Returns,Day,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Vol_Norm
2024-10-21,2666.66,2747.28,2766.1,2656.65,336970.0,0,-2.9345388893742275,-0.0297845782875923,Monday,1,0,0,0,0,0,-0.11441314003450966
2024-10-20,2747.28,2647.42,2757.52,2635.82,280670.0,0,3.773150159213423,0.0370370822967211,Sunday,0,0,0,0,0,0,-0.11490238994146534
2024-10-19,2647.39,2641.72,2662.63,2631.27,113680.0,0,0.2146328906924344,0.0021440288335906,Saturday,0,0,0,0,0,1,-0.1163535416637128
2024-10-18,2641.72,2605.53,2675.17,2596.72,315000.0,0,1.3889688470291928,0.0137941107602579,Friday,0,0,0,0,1,0,-0.1146040604688936
2024-10-17,2605.53,2611.09,2646.96,2578.23,242980.0,0,-0.2129378918382718,-0.0021316492692024,Thursday,0,0,0,1,0,0,-0.11522991798752504
2024-10-16,2611.09,2607.79,2645.42,2589.72,280520.0,0,0.1246242100742422,0.0012454661856407,Wednesday,0,0,1,0,0,0,-0.11490369344921034
2024-10-15,2607.84,2630.54,2682.02,2540.15,442580.0,0,-0.8629406889840041,-0.0086668558184817,Tuesday,0,1,0,0,0,0,-0.11349538368151514
2024-10-14,2630.54,2468.94,2651.52,2444.63,474240.0,0,6.546182136318701,0.0634083402516719,Monday,1,0,0,0,0,0,-0.11322025664680435
2024-10-13,2468.92,2476.46,2484.13,2437.44,130460.0,0,-0.3052719989662722,-0.0030573890439618,Sunday,0,0,0,0,0,0,-0.11620772259730576
2024-10-12,2476.48,2436.77,2489.53,2434.39,150000.0,0,1.6312845493756,0.0161812205520949,Saturday,0,0,0,0,0,1,-0.11603791898839076
2024-10-11,2436.73,2385.4,2470.65,2382.22,254870.0,0,2.1518403622033944,0.0212901513854306,Friday,0,0,0,0,1,0,-0.1151265932736049
2024-10-10,2385.4,2370.1,2417.9,2353.08,288050.0,0,0.6442684578483071,0.0064220191990502,Thursday,0,0,0,1,0,0,-0.11483825736041148
2024-10-09,2370.13,2440.91,2472.03,2355.24,268060.0,0,-2.900533812931949,-0.0294343082644402,Wednesday,0,0,1,0,0,0,-0.11501197149256147
2024-10-08,2440.93,2422.73,2461.96,2403.2,221590.0,0,0.7503869569703836,0.0074758555952993,Tuesday,0,1,0,0,0,0,-0.11541579819196165
2024-10-07,2422.75,2440.33,2520.05,2407.05,324830.0,0,-0.7203943728921858,-0.0072300174293249,Monday,1,0,0,0,0,0,-0.11451863726133811
2024-10-06,2440.33,2414.98,2455.95,2407.13,120240.0,0,1.0496981341460376,0.0104422705651027,Sunday,0,0,0,0,0,0,-0.11629653492499825
2024-10-05,2414.98,2414.44,2427.34,2390.08,114500.0,0,0.0227797036981947,0.0002277710951764,Saturday,0,0,0,0,0,1,-0.11634641582137348
2024-10-04,2414.43,2349.67,2440.74,2339.97,263740.0,0,2.7561317121127527,0.0271883416380035,Friday,0,0,0,0,1,0,-0.11504951251561739
2024-10-03,2349.67,2365.53,2402.68,2311.68,344360.0,0,-0.6721424434702916,-0.0067441149400852,Thursday,0,0,0,1,0,0,-0.11434892055293944
2024-10-02,2365.57,2449.65,2498.7,2355.21,343590.0,0,-3.4331154808606823,-0.0349343139033998,Wednesday,0,0,1,0,0,0,-0.11435561189269709
2024-10-01,2449.67,2602.3,2656.71,2422.11,535540.0,0,-5.907861784995461,-0.0608956900176771,Tuesday,0,1,0,0,0,0,-0.11268755648168208
2024-09-30,2603.48,2657.67,2661.71,2579.32,308410.0,0,-2.0390040900488016,-0.0206007874597718,Monday,1,0,0,0,0,0,-0.11466132790915716
2024-09-29,2657.67,2675.71,2683.73,2634.69,171030.0,0,-0.6742135732198173,-0.0067649666064133,Sunday,0,0,0,0,0,0,-0.11585516720254212
2024-09-28,2675.71,2694.53,2703.83,2651.38,145420.0,0,-0.6984520491514323,-0.0070090264295779,Saturday,0,0,0,0,0,1,-0.11607771942487134
2024-09-27,2694.53,2632.05,2726.69,2616.01,304780.0,0,2.373815087099418,0.0234607818773729,Friday,0,0,0,0,1,0,-0.11469287279658609
2024-09-26,2632.05,2580.29,2664.95,2560.48,311520.0,0,2.0039994729376787,0.0198418370464642,Thursday,0,0,0,1,0,0,-0.11463430184857755
2024-09-25,2580.34,2652.47,2672.17,2557.82,244760.0,0,-2.7204524033930144,-0.0275814183093481,Wednesday,0,0,1,0,0,0,-0.11521444969561773
2024-09-24,2652.5,2647.65,2669.32,2593.31,330160.0,0,0.1831813117292746,0.0018301373937405,Tuesday,0,1,0,0,0,0,-0.11447231928613254
2024-09-23,2647.65,2581.06,2701.6,2544.68,369370.0,0,2.528704474606469,0.0249726170401637,Monday,1,0,0,0,0,0,-0.11413158236159021
2024-09-22,2582.35,2613.25,2631.37,2527.75,233740.0,0,-1.1862169246369625,-0.0119330861527937,Sunday,0,0,0,0,0,0,-0.11531021406461688
2024-09-21,2613.35,2561.29,2619.81,2530.28,184260.0,0,2.0126552137372578,0.0199266903229584,Saturday,0,0,0,0,0,1,-0.11574019781943334
2024-09-20,2561.79,2464.52,2570.58,2438.98,411520.0,0,3.948078507115072,0.0387213433650471,Friday,0,0,0,0,1,0,-0.11376529668524593
2024-09-19,2464.49,2374.95,2491.54,2373.22,383180.0,0,3.8913573168983806,0.0381755259517156,Thursday,0,0,0,1,0,0,-0.11401157274853412
2024-09-18,2372.18,2341.83,2372.54,2278.97,346210.0,0,1.2964275648854162,0.0128809587501729,Wednesday,0,0,1,0,0,0,-0.11433284395741782
2024-09-17,2341.82,2295.72,2392.33,2264.52,324970.0,0,2.008084609621408,0.0198818850338434,Tuesday,0,1,0,0,0,0,-0.11451742065410944
2024-09-16,2295.72,2317.04,2334.45,2254.52,385300.0,0,-0.9201394883126768,-0.0092439892031342,Monday,1,0,0,0,0,0,-0.11399314983907148
2024-09-15,2317.04,2417.56,2428.91,2294.55,211270.0,0,-4.157911282450078,-0.0424682580609593,Sunday,0,0,0,0,0,0,-0.11550547952481748
2024-09-14,2417.56,2439.29,2440.4,2384.99,154060.0,0,-0.9245446945232216,-0.0092884513584199,Saturday,0,0,0,0,0,1,-0.1160026373787595
2024-09-13,2440.12,2361.79,2459.47,2337.76,302560.0,0,3.3165522760279176,0.0326274123063547,Friday,0,0,0,0,1,0,-0.11471216471121205
2024-09-12,2361.79,2340.33,2387.25,2316.39,249290.0,0,0.923001978471838,0.0091876834627691,Thursday,0,0,0,1,0,0,-0.11517508376171881
2024-09-11,2340.19,2387.98,2388.4,2279.0,333290.0,0,-1.9901914386587949,-0.0201026249653006,Wednesday,0,0,1,0,0,0,-0.11444511942452025
2024-09-10,2387.71,2359.55,2397.1,2323.91,263700.0,0,1.1913036107815025,0.0118426344730602,Tuesday,0,1,0,0,0,0,-0.11504986011768271
2024-09-09,2359.6,2296.24,2377.64,2274.51,375740.0,0,2.761531057969946,0.0272408855000314,Monday,1,0,0,0,0,0,-0.11407622673268598
2024-09-08,2296.19,2273.7,2331.99,2243.34,233210.0,0,0.9371964112234954,0.0093283197336961,Sunday,0,0,0,0,0,0,-0.11531481979198253
2024-09-07,2274.87,2225.69,2310.57,2222.93,259550.0,0,2.208274176446268,0.0218424491349674,Saturday,0,0,0,0,0,1,-0.11508592383196098
2024-09-06,2225.72,2368.86,2407.07,2151.8,723220.0,0,-6.055259625693276,-0.0624634449388802,Friday,0,0,0,0,1,0,-0.1110566075911413
2024-09-05,2369.18,2450.74,2465.66,2351.72,316780.0,0,-3.305879568031733,-0.033617587528679,Thursday,0,0,0,1,0,0,-0.1145885921769863
2024-09-04,2450.18,2423.41,2488.86,2317.85,422180.0,0,1.1050590080052602,0.010989978430362,Wednesday,0,0,1,0,0,0,-0.11367266073483479
2024-09-03,2423.4,2538.35,2551.94,2419.89,250970.0,0,-4.5285323142986496,-0.0463427508303554,Tuesday,0,1,0,0,0,0,-0.11516048447497483
2024-09-02,2538.35,2427.35,2560.67,2425.66,299340.0,0,4.566857124025225,0.0446564619352523,Monday,1,0,0,0,0,0,-0.11474014667747133
2024-09-01,2427.49,2513.06,2515.77,2403.61,250520.0,0,-3.424226992791113,-0.0348422732512758,Sunday,0,0,0,0,0,0,-0.11516439499820982
2024-08-31,2513.56,2525.47,2532.93,2493.84,115170.0,0,-0.4708071828782967,-0.0047191897085319,Saturday,0,0,0,0,0,1,-0.11634059348677916
2024-08-30,2525.45,2528.49,2540.79,2436.95,378490.0,0,-0.1293144357619624,-0.0012939811902925,Friday,0,0,0,0,1,0,-0.11405232909069436
2024-08-29,2528.72,2527.78,2594.63,2509.17,270410.0,0,0.0391655754372388,0.0003915790772774,Thursday,0,0,0,1,0,0,-0.11499154987122318
2024-08-28,2527.73,2457.92,2553.02,2421.79,515140.0,0,2.837277613009004,0.0279777239958942,Wednesday,0,0,1,0,0,0,-0.11286483353500172
2024-08-27,2457.99,2680.18,2699.73,2396.02,477200.0,0,-8.294220796179541,-0.0865847857691084,Tuesday,0,1,0,0,0,0,-0.11319453409396973
2024-08-26,2680.3,2746.1,2761.69,2668.63,250080.0,0,-2.463254960898676,-0.0249410067868672,Monday,1,0,0,0,0,0,-0.11516821862092848
2024-08-25,2747.99,2768.9,2792.11,2734.78,175380.0,0,-0.7404758550690116,-0.0074323098667741,Sunday,0,0,0,0,0,0,-0.1158173654779372
2024-08-24,2768.49,2763.04,2818.05,2735.78,296760.0,0,0.2037743497679711,0.0020356701146026,Saturday,0,0,0,0,0,1,-0.1147625670106853
2024-08-23,2762.86,2623.06,2794.82,2622.15,456210.0,0,5.329653153187497,0.0519247999012442,Friday,0,0,0,0,1,0,-0.11337693827775304
2024-08-22,2623.06,2630.67,2644.06,2587.15,237740.0,0,-0.2892799172834359,-0.0028969914031671,Thursday,0,0,0,1,0,0,-0.1152754538580836
2024-08-21,2630.67,2572.74,2659.21,2541.32,303580.0,0,2.245326285514393,0.0222048991910195,Wednesday,0,0,1,0,0,0,-0.11470330085854608
2024-08-20,2572.9,2637.1,2692.61,2557.87,342510.0,0,-2.434492434871638,-0.0246461611266917,Tuesday,0,1,0,0,0,0,-0.11436499714846107
2024-08-19,2637.1,2612.1,2647.65,2565.17,252460.0,0,0.9570843382718852,0.0095253330125159,Monday,1,0,0,0,0,0,-0.1151475362980412
2024-08-18,2612.1,2614.35,2682.09,2596.76,197890.0,0,-0.0860634574559648,-0.0008610051331207,Sunday,0,0,0,0,0,0,-0.11562175241567126
2024-08-17,2614.35,2592.38,2626.62,2588.44,104830.0,0,0.847483779384195,0.0084391279708171,Saturday,0,0,0,0,0,1,-0.11643044862066765
2024-08-16,2592.38,2569.9,2627.47,2552.92,305130.0,0,0.8928015443053772,0.0088883963518023,Friday,0,0,0,0,1,0,-0.11468983127851444
2024-08-15,2569.44,2662.95,2675.13,2525.0,387820.0,0,-3.5115191798569145,-0.0357465545077353,Thursday,0,0,0,1,0,0,-0.11397125090895553
2024-08-14,2662.95,2702.44,2761.71,2636.0,365550.0,0,-1.4798645923898013,-0.014909238319218,Wednesday,0,0,1,0,0,0,-0.11416477835882947
2024-08-13,2702.95,2722.66,2737.55,2612.8,351280.0,0,-0.7231951341345133,-0.0072582286689979,Tuesday,0,1,0,0,0,0,-0.1142887853956369
2024-08-12,2722.64,2553.57,2747.46,2518.31,516790.0,0,6.620926780938041,0.0641096177429529,Monday,1,0,0,0,0,0,-0.11285049494980676
2024-08-11,2553.57,2609.91,2713.68,2545.99,319790.0,0,-2.1710647296800167,-0.0219497910460362,Sunday,0,0,0,0,0,0,-0.11456243512157002
2024-08-10,2610.24,2598.79,2640.46,2579.59,186390.0,0,0.4363384508830448,0.004353892548011,Saturday,0,0,0,0,0,1,-0.11572168800945438
2024-08-09,2598.9,2682.25,2703.8,2556.98,443650.0,0,-3.1648682484797908,-0.0321603262318423,Friday,0,0,0,0,1,0,-0.11348608532626749
2024-08-08,2683.84,2342.81,2716.5,2322.98,626930.0,0,14.800477365762266,0.1380254561270764,Thursday,0,0,0,1,0,0,-0.11189337266291331
2024-08-07,2337.83,2461.84,2550.36,2311.79,671860.0,0,-5.040374991876262,-0.0517183846400978,Wednesday,0,0,1,0,0,0,-0.11150292864302842
2024-08-06,2461.92,2415.98,2548.23,2415.98,691590.0,0,1.9010840276656893,0.0188323923357762,Tuesday,0,1,0,0,0,0,-0.11133147392430309
2024-08-05,2415.99,2688.59,2696.91,2166.31,2810000.0,0,-10.137806624388624,-0.1068928738345821,Monday,1,0,0,0,0,0,-0.09292238164376997
2024-08-04,2688.55,2904.59,2931.4,2639.79,543640.0,0,-7.437882799293527,-0.0772902295450577,Sunday,0,0,0,0,0,0,-0.11261716706345222
2024-08-03,2904.59,2990.32,3017.57,2863.44,371140.0,0,-2.8669172530030207,-0.0290881607165748,Saturday,0,0,0,0,0,1,-0.11411620097019924
2024-08-02,2990.32,3203.37,3217.36,2967.43,415570.0,0,-6.696246095858561,-0.0693098441731134,Friday,0,0,0,0,1,0,-0.11373010197613101
2024-08-01,3204.93,3231.81,3242.07,3082.01,350330.0,0,-0.8326526065646878,-0.0083613852224603,Thursday,0,0,0,1,0,0,-0.11429704094468855
2024-07-31,3231.84,3278.94,3348.63,3216.48,255010.0,0,-1.4364398250654165,-0.0144685649504874,Wednesday,0,0,1,0,0,0,-0.11512537666637623
2024-07-30,3278.94,3318.24,3366.02,3237.67,210280.0,0,-1.1843627947345503,-0.0119143224494966,Tuesday,0,1,0,0,0,0,-0.11551408267593447
2024-07-29,3318.24,3270.32,3396.7,3260.86,340450.0,0,1.4653000318011644,0.0145466824344599,Monday,1,0,0,0,0,0,-0.1143828986548257
2024-07-28,3270.32,3248.83,3282.54,3201.64,113090.0,0,0.7163403201665641,0.0071378679028591,Sunday,0,0,0,0,0,0,-0.11635866879417646
2024-07-27,3247.06,3275.12,3326.91,3199.8,247900.0,0,-0.8567625003053303,-0.0086045380917076,Saturday,0,0,0,0,0,1,-0.11518716293348912
2024-07-26,3275.12,3175.52,3285.72,3173.08,281130.0,0,3.136494180480676,0.0308831111755047,Friday,0,0,0,0,1,0,-0.11489839251771403
2024-07-25,3175.52,3335.33,3342.15,3089.07,524980.0,0,-4.791429933469848,-0.0491002265352329,Thursday,0,0,0,1,0,0,-0.1127793234269299
2024-07-24,3335.33,3482.54,3487.04,3311.8,292510.0,0,-4.227087126063167,-0.0431902876102514,Wednesday,0,0,1,0,0,0,-0.11479949973012689
2024-07-23,3482.54,3440.01,3537.89,3396.7,521070.0,0,1.2363336153092597,0.0122875342494699,Tuesday,0,1,0,0,0,0,-0.11281330152881616
2024-07-22,3440.01,3535.55,3559.66,3424.86,219410.0,0,-2.702266974021017,-0.0273944958755803,Monday,1,0,0,0,0,0,-0.11543474250452229
2024-07-21,3535.55,3517.04,3544.71,3415.57,230630.0,0,0.5262948388417676,0.0052491474766945,Sunday,0,0,0,0,0,0,-0.11533724012519649
2024-07-20,3517.04,3504.42,3538.32,3480.08,157770.0,0,0.3601166526843169,0.0035946978518651,Saturday,0,0,0,0,0,1,-0.11597039728719989
2024-07-19,3504.42,3425.95,3539.42,3377.94,317730.0,0,2.29075815688542,0.0226491422911263,Friday,0,0,0,0,1,0,-0.11458033662793465
2024-07-18,3425.94,3387.83,3489.43,3374.48,256500.0,0,1.1255058577665178,0.0111921916798231,Thursday,0,0,0,1,0,0,-0.1151124284894426
2024-07-17,3387.81,3443.02,3514.65,3378.55,312390.0,0,-1.6026767431796207,-0.0161565849744727,Wednesday,0,0,1,0,0,0,-0.11462674150365657
2024-07-16,3442.99,3483.5,3494.6,3347.85,392520.0,0,-1.1992148715270543,-0.0120646346213806,Tuesday,0,1,0,0,0,0,-0.11393040766627895
2024-07-15,3484.78,3243.5,3490.89,3233.77,329570.0,0,7.43887775551102,0.0717519208587772,Monday,1,0,0,0,0,0,-0.11447744641659618
2024-07-14,3243.5,3175.1,3265.8,3165.38,171440.0,0,2.1542628578627543,0.0213138657593166,Sunday,0,0,0,0,0,0,-0.11585160428137246
2024-07-13,3175.1,3134.15,3200.12,3113.52,125080.0,0,1.333086524560123,0.013242791134161,Saturday,0,0,0,0,0,1,-0.116254475075093
2024-07-12,3133.33,3099.82,3157.43,3048.61,195630.0,0,1.0810305114490548,0.0107522914883331,Friday,0,0,0,0,1,0,-0.11564139193236254
