Date,Price,Open,High,Low,Vol.,Change %,Returns,Log Returns,Day,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Vol_Norm
2024-12-11,0.9996,0.9995,1.0001,0.998,4250000.0,0,0.0100050025012565,0.0001000450203426,Wednesday,0,0,1,0,0,0,3.246635543552859
2024-12-10,0.9995,0.9999,1.0001,0.9995,3810000.0,0,-0.0499999999999944,-0.0005001250416822,Tuesday,0,1,0,0,0,0,2.838211122539092
2024-12-09,1.0,1.0,1.0002,0.9998,4190000.0,0,0.0,0.0,Monday,1,0,0,0,0,0,3.190941304323709
2024-12-08,1.0,0.9998,1.0001,0.9998,1580000.0,0,0.0200040008001556,0.000200020002667,Sunday,0,0,0,0,0,0,0.7682418978556811
2024-12-07,0.9998,0.9998,1.0,0.9996,2330000.0,0,0.0,0.0,Saturday,0,0,0,0,0,1,1.464419888220057
2024-12-06,0.9998,0.9997,1.0,0.9997,3380000.0,0,0.0100030009002605,0.0001000250063348,Friday,0,0,0,0,1,0,2.4390690747301833
2024-12-05,0.9997,0.9999,1.0001,0.9996,2870000.0,0,-0.0200020002000145,-0.0002000400086686,Thursday,0,0,0,1,0,0,1.9656680412824075
2024-12-04,0.9999,0.9999,1.0,0.9997,3240000.0,0,0.0,0.0,Wednesday,0,0,1,0,0,0,2.3091158498621662
2024-12-03,0.9999,0.9999,1.0,0.9994,3670000.0,0,0.0,0.0,Tuesday,0,1,0,0,0,0,2.708257897671075
2024-12-02,0.9999,0.9999,1.0001,0.9996,1920000.0,0,0.0,0.0,Monday,1,0,0,0,0,0,1.0838425868208648
2024-12-01,0.9999,0.9998,1.0001,0.9994,2190000.0,0,0.0100020004000889,0.0001000150023337,Sunday,0,0,0,0,0,0,1.3344666633520401
2024-11-30,0.9998,1.0,1.0,0.9997,1940000.0,0,-0.0199999999999977,-0.000200020002667,Saturday,0,0,0,0,0,1,1.1024073332305815
2024-11-29,1.0,0.9998,1.0,0.9997,1600000.0,0,0.0200040008001556,0.000200020002667,Friday,0,0,0,0,1,0,0.7868066442653978
2024-11-28,0.9998,1.0001,1.0001,0.9998,3240000.0,0,-0.0299970002999638,-0.0003000150030003,Thursday,0,0,0,1,0,0,2.3091158498621662
2024-11-27,1.0001,1.0,1.0001,0.9998,3880000.0,0,0.0099999999999988,9.999500033329732e-05,Wednesday,0,0,1,0,0,0,2.9031877349731006
2024-11-26,1.0,0.9997,1.0001,0.9996,5200000.0,0,0.0300090027008037,0.0003000450090019,Tuesday,0,1,0,0,0,0,4.128460998014402
2024-11-25,0.9997,0.9999,1.0,0.9995,4230000.0,0,-0.0100020004000778,-0.0001000250063349,Monday,1,0,0,0,0,0,3.2280707971431424
2024-11-24,0.9998,1.0,1.0002,0.9997,2110000.0,0,-0.0199999999999977,-0.000200020002667,Sunday,0,0,0,0,0,0,1.2602076777131734
2024-11-23,1.0,0.9999,1.0006,0.9998,5130000.0,0,0.0100010001000017,0.0001000050003332,Saturday,0,0,0,0,0,1,4.063484385580393
2024-11-22,0.9999,0.9998,1.0032,0.9993,3670000.0,0,0.0100020004000889,0.0001000150023337,Friday,0,0,0,0,1,0,2.708257897671075
2024-11-21,0.9998,0.9998,1.0014,0.9941,3250000.0,0,0.0,0.0,Thursday,0,0,0,1,0,0,2.3183982230670246
2024-11-20,0.9998,0.9997,1.0004,0.9996,1830000.0,0,0.0100030009002605,0.0001000250063348,Wednesday,0,0,1,0,0,0,1.0003012279771397
2024-11-19,0.9997,0.9995,1.0,0.9994,1700000.0,0,0.0200100050024909,0.0002000800326801,Tuesday,0,1,0,0,0,0,0.8796303763139812
2024-11-18,0.9995,0.9998,1.0005,0.9995,1610000.0,0,-0.0300060012002334,-0.0003001050390151,Monday,1,0,0,0,0,0,0.7960890174702562
2024-11-17,0.9998,0.9998,1.0008,0.9996,735470.0,0,0.0,0.0,Sunday,0,0,0,0,0,0,-0.015682366414220772
2024-11-16,0.9998,0.9999,1.0008,0.9997,1070000.0,0,-0.0100010001000128,-0.0001000150023337,Saturday,0,0,0,0,0,1,0.29484086440790547
2024-11-15,0.9999,1.0,1.0004,0.9996,2300000.0,0,-0.0099999999999988,-0.0001000050003333,Friday,0,0,0,0,1,0,1.4365727686054819
2024-11-14,1.0,1.0001,1.0004,0.9996,3310000.0,0,-0.0099990000999916,-9.999500033332494e-05,Thursday,0,0,0,1,0,0,2.3740924622961748
2024-11-13,1.0001,0.9998,1.0004,0.9996,1830000.0,0,0.0300060012002445,0.0003000150030004,Wednesday,0,0,1,0,0,0,1.0003012279771397
2024-11-12,0.9998,0.9997,1.0007,0.9996,1770000.0,0,0.0,0.0,Tuesday,0,1,0,0,0,0,0.9446069887479897
2024-11-11,0.9998,0.9999,1.0004,0.9995,1920000.0,0,-0.0100010001000128,-0.0001000150023337,Monday,1,0,0,0,0,0,1.0838425868208648
2024-11-10,0.9999,0.9998,1.0006,0.9989,1470000.0,0,0.0100020004000889,0.0001000150023337,Sunday,0,0,0,0,0,0,0.6661357926022393
2024-11-09,0.9998,0.9999,1.0006,0.9994,737270.0,0,-0.0100010001000128,-0.0001000150023337,Saturday,0,0,0,0,0,1,-0.014011539237346271
2024-11-08,0.9999,0.9998,1.0003,0.9996,474130.0,0,0.0100020004000889,0.0001000150023337,Friday,0,0,0,0,1,0,-0.25826790774998876
2024-11-07,0.9998,0.9998,1.0004,0.9995,1900000.0,0,0.0,0.0,Thursday,0,0,0,1,0,0,1.0652778404111483
2024-11-06,0.9998,0.9994,1.0003,0.9992,1290000.0,0,0.0400240144086572,0.0004001600693654,Wednesday,0,0,1,0,0,0,0.49905307491478906
2024-11-05,0.9994,0.9998,1.0002,0.9992,703600.0,0,-0.0400080016003223,-0.0004001600693653,Tuesday,0,1,0,0,0,0,-0.04526528981810432
2024-11-04,0.9998,0.9998,1.0002,0.9995,660580.0,0,0.0,0.0,Monday,1,0,0,0,0,0,-0.08519805934540492
2024-11-03,0.9998,0.9999,1.0,0.9993,742710.0,0,-0.0100010001000128,-0.0001000150023337,Sunday,0,0,0,0,0,0,-0.00896192821390333
2024-11-02,0.9999,0.9998,0.9999,0.9996,813740.0,0,0.0100020004000889,0.0001000150023337,Saturday,0,0,0,0,0,1,0.0569707686602055
2024-11-01,0.9998,0.9999,1.0005,0.9993,711880.0,0,-0.0100010001000128,-0.0001000150023337,Friday,0,0,0,0,1,0,-0.03757948480448161
2024-10-31,0.9999,0.9997,1.0007,0.9994,1060000.0,0,0.0,0.0,Thursday,0,0,0,1,0,0,0.2855584912030471
2024-10-30,0.9999,0.9998,1.0048,0.9997,914170.0,0,0.0100020004000889,0.0001000150023337,Wednesday,0,0,1,0,0,0,0.15019364275659786
2024-10-29,0.9998,1.0,1.0022,0.9997,1200000.0,0,-0.0199999999999977,-0.000200020002667,Tuesday,0,1,0,0,0,0,0.41551171607106396
2024-10-28,1.0,0.9999,1.0001,0.9993,682390.0,0,0.0100010001000017,0.0001000050003332,Monday,1,0,0,0,0,0,-0.06495320338560887
2024-10-27,0.9999,0.9997,0.9999,0.9994,436400.0,0,0.0200060018005432,0.0002000400086686,Sunday,0,0,0,0,0,0,-0.29329030185191934
2024-10-26,0.9997,1.0,1.0001,0.9995,776910.0,0,-0.0299999999999966,-0.0003000450090019,Saturday,0,0,0,0,0,1,0.02278378814671221
2024-10-25,1.0,0.9999,1.0001,0.9993,746020.0,0,0.0100010001000017,0.0001000050003332,Friday,0,0,0,0,1,0,-0.005889462683095218
2024-10-24,0.9999,0.9998,1.0001,0.9996,623540.0,0,0.0100020004000889,0.0001000150023337,Thursday,0,0,0,1,0,0,-0.11957996969620023
2024-10-23,0.9998,0.9998,1.0004,0.9993,624550.0,0,0.0,0.0,Wednesday,0,0,1,0,0,0,-0.11864245000250954
2024-10-22,0.9998,0.9997,0.9999,0.9995,484130.0,0,0.0100030009002605,0.0001000250063348,Tuesday,0,1,0,0,0,0,-0.24898553454513042
2024-10-21,0.9997,1.0,1.0,0.9991,815000.0,0,-0.0299999999999966,-0.0003000450090019,Monday,1,0,0,0,0,0,0.05814034768401765
2024-10-20,1.0,0.9998,1.0003,0.9995,154900.0,0,0.0200040008001556,0.000200020002667,Sunday,0,0,0,0,0,0,-0.5545891075686817
2024-10-19,0.9998,0.9998,1.0002,0.9997,254260.0,0,0.0,0.0,Saturday,0,0,0,0,0,1,-0.46235944740520923
2024-10-18,0.9998,0.9997,1.0001,0.9997,661000.0,0,0.0100030009002605,0.0001000250063348,Friday,0,0,0,0,1,0,-0.08480819967080087
2024-10-17,0.9997,0.9997,0.9999,0.9996,483910.0,0,0.0,0.0,Thursday,0,0,0,1,0,0,-0.24918974675563732
2024-10-16,0.9997,0.9998,0.9999,0.9994,611220.0,0,-0.0100020004000778,-0.0001000250063349,Wednesday,0,0,1,0,0,0,-0.13101585348458572
2024-10-15,0.9998,1.0001,1.0002,0.9996,1730000.0,0,-0.0299970002999638,-0.0003000150030003,Tuesday,0,1,0,0,0,0,0.9074774959285563
2024-10-14,1.0001,0.9992,1.0005,0.9991,1150000.0,0,0.0900720576461289,0.0009003151711025,Monday,1,0,0,0,0,0,0.3690998500467722
2024-10-13,0.9992,0.9998,1.0,0.9981,725880.0,0,-0.060012002400489,-0.0006003001681021,Sunday,0,0,0,0,0,0,-0.024584162317679927
2024-10-12,0.9998,0.9997,1.0,0.9992,4500000.0,0,0.0100030009002605,0.0001000250063348,Saturday,0,0,0,0,0,1,3.4786948736743177
2024-10-11,0.9997,0.9995,1.0,0.9992,466160.0,0,0.0200100050024909,0.0002000800326801,Friday,0,0,0,0,1,0,-0.2656659591942609
2024-10-10,0.9995,0.9998,1.0009,0.9989,477280.0,0,-0.0300060012002334,-0.0003001050390151,Thursday,0,0,0,1,0,0,-0.2553439601904584
2024-10-09,0.9998,0.9993,0.9999,0.9992,276580.0,0,0.0500350245171699,0.0005002251117264,Wednesday,0,0,1,0,0,0,-0.4416411904119654
2024-10-08,0.9993,0.9994,0.9998,0.9987,336920.0,0,-0.0100060036021587,-0.0001000650423609,Tuesday,0,1,0,0,0,0,-0.38563135049385017
2024-10-07,0.9994,0.9997,0.9999,0.9988,577630.0,0,-0.0400080016003223,-0.0004001600693653,Monday,1,0,0,0,0,0,-0.1621953450797049
2024-10-06,0.9998,0.9995,1.0,0.9985,288550.0,0,0.0300150075037475,0.0003001050390151,Sunday,0,0,0,0,0,0,-0.43053018968574996
2024-10-05,0.9995,0.9997,1.0001,0.9994,122040.0,0,-0.0200060018005432,-0.0002000800326803,Saturday,0,0,0,0,0,1,-0.5850909859198463
2024-10-04,0.9997,0.9999,1.0004,0.9994,693920.0,0,-0.0200020002000145,-0.0002000400086686,Friday,0,0,0,0,1,0,-0.0542506270804072
2024-10-03,0.9999,1.0,1.0003,0.9997,402880.0,0,0.0,0.0,Thursday,0,0,0,1,0,0,-0.3244048168346045
2024-10-02,0.9999,0.9998,1.0001,0.9994,473770.0,0,0.0100020004000889,0.0001000150023337,Wednesday,0,0,1,0,0,0,-0.25860207318536366
2024-10-01,0.9998,0.9998,1.0006,0.9996,819090.0,0,0.0100030009002605,0.0001000250063348,Tuesday,0,1,0,0,0,0,0.06193683832480471
2024-09-30,0.9997,0.9998,1.0003,0.9993,787680.0,0,-0.0100020004000778,-0.0001000250063349,Monday,1,0,0,0,0,0,0.03278090408834465
2024-09-29,0.9998,0.9998,0.9999,0.9987,273130.0,0,0.0,0.0,Sunday,0,0,0,0,0,0,-0.44484360916764154
2024-09-28,0.9998,1.0,1.0038,0.9993,920560.0,0,-0.0599760095961521,-0.0005999400239939,Saturday,0,0,0,0,0,1,0.15612507923450233
2024-09-27,1.0004,0.9998,1.005,0.9996,443640.0,0,0.0600120024004668,0.0005999400239938,Friday,0,0,0,0,1,0,-0.28656986365160186
2024-09-26,0.9998,0.9998,1.0001,0.9992,994290.0,0,0.0,0.0,Thursday,0,0,0,1,0,0,0.22456401687392294
2024-09-25,0.9998,0.9998,1.0005,0.9996,1240000.0,0,0.0,0.0,Wednesday,0,0,1,0,0,0,0.45264120889049736
2024-09-24,0.9998,0.9998,1.0002,0.9997,574670.0,0,0.0,0.0,Tuesday,0,1,0,0,0,0,-0.16494292754834297
2024-09-23,0.9998,0.9998,1.0002,0.9996,508860.0,0,0.0,0.0,Monday,1,0,0,0,0,0,-0.22603022560951574
2024-09-22,0.9998,0.9995,1.0001,0.9986,114990.0,0,0.0300150075037475,0.0003001050390151,Sunday,0,0,0,0,0,0,-0.5916350590292714
2024-09-21,0.9995,0.9998,0.9999,0.9952,344020.0,0,-0.0300060012002334,-0.0003001050390151,Saturday,0,0,0,0,0,1,-0.3790408655184007
2024-09-20,0.9998,0.9998,0.9999,0.9996,430710.0,0,0.0,0.0,Friday,0,0,0,0,1,0,-0.2985719722054837
2024-09-19,0.9998,1.0,1.0001,0.9995,487000.0,0,-0.0199999999999977,-0.000200020002667,Thursday,0,0,0,1,0,0,-0.24632149343533608
2024-09-18,1.0,0.9998,1.0001,0.9998,243490.0,0,0.0200040008001556,0.000200020002667,Wednesday,0,0,1,0,0,0,-0.4723565633468417
2024-09-17,0.9998,0.9999,1.0,0.9997,195870.0,0,-0.0100010001000128,-0.0001000150023337,Tuesday,0,1,0,0,0,0,-0.5165592245483771
2024-09-16,0.9999,0.9998,1.0094,0.9997,866490.0,0,0.0100020004000889,0.0001000150023337,Monday,1,0,0,0,0,0,0.10593528731583328
2024-09-15,0.9998,1.0,1.0,0.9995,185840.0,0,-0.0199999999999977,-0.000200020002667,Sunday,0,0,0,0,0,0,-0.52586944487285
2024-09-14,1.0,1.0001,1.0002,0.9974,206180.0,0,-0.0099990000999916,-9.999500033332494e-05,Saturday,0,0,0,0,0,1,-0.5069890977741681
2024-09-13,1.0001,1.0,1.0002,0.9971,335830.0,0,0.0099999999999988,9.999500033329732e-05,Friday,0,0,0,0,1,0,-0.3866431291731797
2024-09-12,1.0,0.9998,1.0002,0.9997,209550.0,0,0.0200040008001556,0.000200020002667,Thursday,0,0,0,1,0,0,-0.5038609380041309
2024-09-11,0.9998,0.9999,0.9999,0.9995,219330.0,0,-0.0100010001000128,-0.0001000150023337,Wednesday,0,0,1,0,0,0,-0.4947827770097794
2024-09-10,0.9999,0.9998,1.0003,0.9997,402600.0,0,0.0100020004000889,0.0001000150023337,Tuesday,0,1,0,0,0,0,-0.32466472328434054
2024-09-09,0.9998,0.9998,1.0003,0.9998,407270.0,0,0.0,0.0,Monday,1,0,0,0,0,0,-0.3203298549976717
2024-09-08,0.9998,1.0005,1.0009,0.9996,223610.0,0,-0.0699650174912469,-0.000699895044318,Sunday,0,0,0,0,0,0,-0.4908099212781001
2024-09-07,1.0005,0.9997,1.0036,0.9995,1480000.0,0,0.0800240072021507,0.0007999200506529,Saturday,0,0,0,0,0,1,0.6754181658070977
2024-09-06,0.9997,0.9997,1.0002,0.9993,390010.0,0,0.0,0.0,Friday,0,0,0,0,1,0,-0.3363512311492572
2024-09-05,0.9997,0.9999,1.0,0.9996,432440.0,0,-0.0200020002000145,-0.0002000400086686,Thursday,0,0,0,1,0,0,-0.29696612164104325
2024-09-04,0.9999,0.9998,1.0001,0.9996,318590.0,0,0.0100020004000889,0.0001000150023337,Wednesday,0,0,1,0,0,0,-0.4026459405783555
2024-09-03,0.9998,0.9999,1.0001,0.9997,350150.0,0,-0.0100010001000128,-0.0001000150023337,Tuesday,0,1,0,0,0,0,-0.37335077074382256
2024-09-02,0.9999,0.9998,1.0001,0.9997,2230000.0,0,0.0100020004000889,0.0001000150023337,Monday,1,0,0,0,0,0,1.3715961561714736
2024-09-01,0.9998,0.9993,0.9999,0.9993,827970.0,0,0.0500350245171699,0.0005002251117264,Sunday,0,0,0,0,0,0,0.07017958573071892
2024-08-31,0.9993,0.9996,0.9999,0.9992,247200.0,0,-0.030012004801927,-0.0003001650930537,Saturday,0,0,0,0,0,1,-0.4689128028878392
2024-08-30,0.9996,0.9999,1.0001,0.9996,497650.0,0,-0.0300030003000273,-0.0003000750210063,Friday,0,0,0,0,1,0,-0.23643576597216195
2024-08-29,0.9999,0.9996,1.0001,0.9993,786250.0,0,0.030012004801927,0.0003000750210064,Thursday,0,0,0,1,0,0,0.031453524720049905
2024-08-28,0.9996,0.9991,0.9999,0.9991,397120.0,0,0.0500450405364949,0.0005003252218245,Wednesday,0,0,1,0,0,0,-0.3297514638006029
2024-08-27,0.9991,0.9998,1.0,0.9989,408470.0,0,-0.0700140028005669,-0.0007003852404971,Tuesday,0,1,0,0,0,0,-0.3192159702130887
2024-08-26,0.9998,0.9997,0.9999,0.9996,475620.0,0,0.0100030009002605,0.0001000250063348,Monday,1,0,0,0,0,0,-0.2568848341424649
2024-08-25,0.9997,1.0001,1.0016,0.9997,254640.0,0,-0.0399960003999555,-0.0004000400093352,Sunday,0,0,0,0,0,0,-0.4620067172234246
2024-08-24,1.0001,0.9997,1.0005,0.9996,286260.0,0,0.0400120036010864,0.0004000400093353,Saturday,0,0,0,0,0,1,-0.43265585314966254
2024-08-23,0.9997,0.9994,1.0061,0.9987,1370000.0,0,0.0300180108064873,0.0003001350630304,Friday,0,0,0,0,1,0,0.5733120605536558
2024-08-22,0.9994,0.9995,0.9999,0.9988,474810.0,0,-0.0100050025012565,-0.0001000550303501,Thursday,0,0,0,1,0,0,-0.25763670637205843
2024-08-21,0.9995,0.9992,0.9998,0.9987,483860.0,0,0.0300240192153911,0.000300195129087,Wednesday,0,0,1,0,0,0,-0.2492361586216616
2024-08-20,0.9992,0.9988,1.0004,0.9983,967470.0,0,0.0400480576691952,0.0004004004057496,Tuesday,0,1,0,0,0,0,0.19966869193849285
2024-08-19,0.9988,0.9986,1.0001,0.9975,684920.0,0,0.0200280392549601,0.0002002603391092,Monday,1,0,0,0,0,0,-0.06260476296477971
2024-08-18,0.9986,0.9986,1.0004,0.9969,354700.0,0,0.0,0.0,Sunday,0,0,0,0,0,0,-0.36912729093561203
2024-08-17,0.9986,0.9995,1.0027,0.9975,380510.0,0,-0.0900450225112536,-0.0009008558739458,Saturday,0,0,0,0,0,1,-0.3451694856938726
2024-08-16,0.9995,0.9997,1.0,0.9989,251260.0,0,-0.0200060018005432,-0.0002000800326803,Friday,0,0,0,0,1,0,-0.46514415936666675
2024-08-15,0.9997,0.9999,0.9999,0.9996,254660.0,0,-0.0200020002000145,-0.0002000400086686,Thursday,0,0,0,1,0,0,-0.4619881524770149
2024-08-14,0.9999,0.9995,0.9999,0.9994,408920.0,0,0.0400200100050041,0.0004001200413489,Wednesday,0,0,1,0,0,0,-0.3187982634188701
2024-08-13,0.9995,0.9997,0.9998,0.9991,587760.0,0,-0.0200060018005432,-0.0002000800326803,Tuesday,0,1,0,0,0,0,-0.1527923010231834
2024-08-12,0.9997,0.9995,1.0008,0.9993,671900.0,0,0.0200100050024909,0.0002000800326801,Monday,1,0,0,0,0,0,-0.07469041287750527
2024-08-11,0.9995,0.9996,1.0,0.999,190630.0,0,-0.0100040016006386,-0.0001000450203425,Sunday,0,0,0,0,0,0,-0.5214231881077229
2024-08-10,0.9996,0.9994,1.0,0.9991,173210.0,0,0.0200120072043397,0.0002001000506928,Saturday,0,0,0,0,0,1,-0.5375930822305861
2024-08-09,0.9994,0.9998,1.0001,0.9992,870310.0,0,-0.0400080016003223,-0.0004001600693653,Friday,0,0,0,0,1,0,0.10948115388008917
2024-08-08,0.9998,0.9997,0.9999,0.999,581660.0,0,0.0100030009002605,0.0001000250063348,Thursday,0,0,0,1,0,0,-0.15845454867814698
2024-08-07,0.9997,0.9997,1.0,0.9995,318530.0,0,0.0,0.0,Wednesday,0,0,1,0,0,0,-0.40270163481758464
2024-08-06,0.9997,0.9999,1.0002,0.9996,731560.0,0,-0.0200020002000145,-0.0002000400086686,Tuesday,0,1,0,0,0,0,-0.019311774337320387
2024-08-05,0.9999,1.0,1.0058,0.999,1740000.0,0,-0.0099999999999988,-0.0001000050003333,Monday,1,0,0,0,0,0,0.9167598691334147
2024-08-04,1.0,0.9997,1.0006,0.9997,1330000.0,0,0.0300090027008037,0.0003000450090019,Sunday,0,0,0,0,0,0,0.5361825677342225
2024-08-03,0.9997,0.9999,1.0005,0.9996,426520.0,0,-0.0200020002000145,-0.0002000400086686,Saturday,0,0,0,0,0,1,-0.3024612865783194
2024-08-02,0.9999,1.0,1.0003,0.9997,689680.0,0,-0.0099999999999988,-0.0001000050003333,Friday,0,0,0,0,1,0,-0.05818635331926714
2024-08-01,1.0,0.9998,1.0002,0.9986,880470.0,0,0.0200040008001556,0.000200020002667,Thursday,0,0,0,1,0,0,0.11891204505622524
2024-07-31,0.9998,1.0001,1.0003,0.9997,586190.0,0,-0.0299970002999638,-0.0003000150030003,Wednesday,0,0,1,0,0,0,-0.15424963361634617
2024-07-30,1.0001,1.0001,1.0005,0.9995,467670.0,0,0.0,0.0,Tuesday,0,1,0,0,0,0,-0.26426432084032725
2024-07-29,1.0001,0.9999,1.0004,0.9993,567180.0,0,0.0200020002000256,0.0002000000006667,Monday,1,0,0,0,0,0,-0.17189542507878186
2024-07-28,0.9999,0.9999,1.0001,0.9996,203920.0,0,0.0,0.0,Sunday,0,0,0,0,0,0,-0.5090869141184662
2024-07-27,0.9999,0.9995,1.0001,0.9993,242900.0,0,0.0400200100050041,0.0004001200413489,Saturday,0,0,0,0,0,1,-0.4729042233659283
2024-07-26,0.9995,0.9992,1.0002,0.9992,289440.0,0,0.0300240192153911,0.000300195129087,Friday,0,0,0,0,1,0,-0.42970405847051757
2024-07-25,0.9992,0.9997,1.0001,0.9992,391180.0,0,-0.050015004501358,-0.0005002751617671,Thursday,0,0,0,1,0,0,-0.33526519348428874
2024-07-24,0.9997,0.9998,1.0003,0.9991,283090.0,0,-0.0100020004000778,-0.0001000250063349,Wednesday,0,0,1,0,0,0,-0.4355983654556026
2024-07-23,0.9998,0.9995,1.0,0.9994,441800.0,0,0.0300150075037475,0.0003001050390151,Tuesday,0,1,0,0,0,0,-0.2882778203212958
2024-07-22,0.9995,0.9988,0.9997,0.9987,296440.0,0,0.0700841009211084,0.0007005955348366,Monday,1,0,0,0,0,0,-0.4232063972271167
2024-07-21,0.9988,0.9991,0.9996,0.9985,246520.0,0,-0.0200200200200173,-0.0002002202429353,Sunday,0,0,0,0,0,0,-0.4695440042657696
2024-07-20,0.999,0.9996,0.9998,0.999,260770.0,0,-0.0600240096038429,-0.0006004203122438,Saturday,0,0,0,0,0,1,-0.45631662244884647
2024-07-19,0.9996,0.9996,0.9998,0.9992,430700.0,0,0.0,0.0,Friday,0,0,0,0,1,0,-0.29858125457868856
2024-07-18,0.9996,0.9997,0.9998,0.9994,649870.0,0,-0.0100030009002716,-0.0001000350123377,Thursday,0,0,0,1,0,0,-0.09513948104780821
2024-07-17,0.9997,0.9997,0.9999,0.9994,485180.0,0,-0.0100020004000778,-0.0001000250063349,Wednesday,0,0,1,0,0,0,-0.24801088535862031
2024-07-16,0.9998,0.9998,1.0002,0.9993,524710.0,0,0.0,0.0,Tuesday,0,1,0,0,0,0,-0.21131766407981525
2024-07-15,0.9998,0.9999,1.0001,0.9996,297110.0,0,-0.0100010001000128,-0.0001000150023337,Monday,1,0,0,0,0,0,-0.4225844782223912
2024-07-14,0.9999,0.9997,0.9999,0.9996,211480.0,0,0.0200060018005432,0.0002000400086686,Sunday,0,0,0,0,0,0,-0.5020694399755933
2024-07-13,0.9997,0.9999,1.0003,0.9995,242030.0,0,-0.0200020002000145,-0.0002000400086686,Saturday,0,0,0,0,0,1,-0.473711789834751
2024-07-12,0.9999,0.9998,1.0,0.9997,653350.0,0,0.0100020004000889,0.0001000150023337,Friday,0,0,0,0,1,0,-0.0919092151725175
2024-07-11,0.9998,0.9998,1.0,0.9989,1490000.0,0,0.0,0.0,Thursday,0,0,0,1,0,0,0.6847005390119559
2024-07-10,0.9998,0.9995,1.0,0.9993,701040.0,0,0.0300150075037475,0.0003001050390151,Wednesday,0,0,1,0,0,0,-0.04764157735854806
2024-07-09,0.9995,0.9998,0.9999,0.9994,256050.0,0,-0.0200060018005432,-0.0002000800326803,Tuesday,0,1,0,0,0,0,-0.4606979026015396
2024-07-08,0.9997,0.9995,1.0001,0.9949,597810.0,0,0.0200100050024909,0.0002000800326801,Monday,1,0,0,0,0,0,-0.14346351595230075
2024-07-07,0.9995,0.9998,0.9999,0.9995,258360.0,0,-0.0200060018005432,-0.0002000800326803,Sunday,0,0,0,0,0,0,-0.4585536743912173
